"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"8253",1.48509373099164,NA,NA,-0.441895921544648,-0.276730374811773,-0.220758633360899,-0.110354301683993,NA,NA,NA,NA,NA,NA,NA,0.764059380205279,11,-135.987873147146,295.796435949465,59.1181823257598,7.06594349547659e-15
"8849",1.51997346895015,NA,NA,NA,NA,0.0272836066051032,NA,NA,0.427232200586222,NA,"+",NA,NA,NA,0.4118885843334,10,-137.199898336603,295.906645988274,59.2283923645689,6.68710826174171e-15
"8873",1.50510835456061,NA,NA,NA,-0.184296774303887,NA,0.102037332655122,NA,0.414519742714658,NA,"+",NA,NA,NA,0.531920902985592,11,-136.066708590541,295.954106836254,59.2758532125494,6.53028840737328e-15
"4757",1.54015716344672,NA,NA,-0.100996206515206,NA,-0.204960125049063,NA,NA,0.318965285040087,NA,"+",NA,NA,0.520439292043733,NA,11,-136.101631621748,296.023952898668,59.3456992749627,6.30616721528562e-15
"4646",1.59735264558362,0.321325399123664,NA,0.0438228619222373,NA,NA,-0.0721982842983673,NA,NA,NA,"+",NA,NA,0.607071832525793,NA,11,-136.114206730225,296.049103115622,59.3708494919171,6.22736300270091e-15
"6673",1.57194069554254,NA,NA,NA,NA,-0.187600347067999,NA,NA,NA,NA,"+",NA,0.0616030680273198,0.689520589942845,NA,10,-137.271234846336,296.04931900774,59.3710653840349,6.22669081968781e-15
"8713",1.53387311276818,NA,NA,NA,-0.275794263655556,NA,NA,NA,NA,NA,"+",NA,NA,NA,0.733657442179426,9,-138.416503373674,296.057496543267,59.3792429195624,6.20128330509943e-15
"4785",1.54328074269095,NA,NA,NA,NA,-0.143631370824368,0.104696161758205,NA,0.320534082419104,NA,"+",NA,NA,0.551953230353469,NA,11,-136.118498939653,296.057687534478,59.3794339107728,6.20069113807235e-15
"1689",1.59369154496383,NA,NA,NA,-0.0670047757096092,-0.0972748078432859,NA,NA,0.126081747690327,NA,"+",0.609499718952669,NA,NA,NA,11,-136.14257557784,296.105840810852,59.4275871871473,6.05318222603285e-15
"6193",1.58875983741632,NA,NA,NA,NA,-0.172580413182662,0.0688199994265652,NA,NA,NA,NA,NA,0.0807429349775204,0.690259782849129,NA,10,-137.309358576598,296.125566468264,59.4473128445595,5.99377417390925e-15
"1677",1.56941007500532,NA,NA,-0.0979308538738728,-0.0343039067238778,NA,NA,NA,0.168555524111254,NA,"+",0.516720122120899,NA,NA,NA,11,-136.166976589368,296.154642833908,59.4763892102033,5.90726594905414e-15
"8218",1.54457452490286,0.276415566914821,NA,NA,-0.11295680466658,0.11363632587754,NA,NA,NA,NA,NA,NA,NA,NA,0.656570046683204,10,-137.338051773054,296.182952861176,59.5046992374713,5.82423753946392e-15
"6165",1.58456199140768,NA,NA,-0.0218203944798377,NA,-0.196272842164449,NA,NA,NA,NA,NA,NA,0.0523542023392861,0.689483167536372,NA,10,-137.350392390844,296.207634096756,59.5293804730508,5.7528045204129e-15
"6801",1.55790707906122,NA,NA,NA,NA,-0.175603136290981,NA,NA,0.294616950692231,NA,"+",NA,0.0824144168896766,0.523851539127129,NA,11,-136.213724696579,296.24813904833,59.5698854246252,5.63746785487462e-15
"4149",1.57829669325896,NA,NA,0.0129441702160786,NA,-0.169331415686001,0.0521126107430134,NA,NA,NA,NA,NA,NA,0.719582045656529,NA,10,-137.372447318796,296.25174395266,59.5734903289555,5.6273157408323e-15
"10261",1.5070032716479,NA,NA,-0.387476169891748,NA,-0.144864945904325,NA,NA,NA,NA,NA,NA,0.106406026116766,NA,0.651680391037121,10,-137.393257619775,296.293364554618,59.6151109309127,5.51141970480777e-15
"4253",1.53239378664103,NA,NA,-0.0879334024270749,-0.0369769689187642,-0.206173381079564,NA,NA,0.306123513374879,NA,NA,NA,NA,0.534419411262005,NA,11,-136.249111097189,296.31891184955,59.6406582258456,5.44146650239533e-15
"4281",1.53629481451409,NA,NA,NA,-0.0147392937403067,-0.14773383322309,0.0986800345071174,NA,0.312852113852783,NA,NA,NA,NA,0.557284499866896,NA,11,-136.251179818239,296.32304929165,59.644795667945,5.43022126174414e-15
"4629",1.56656379808378,NA,NA,-0.0221084336913909,NA,-0.194102056861855,NA,NA,NA,NA,"+",NA,NA,0.706504087060009,NA,10,-137.429693513122,296.366236341312,59.6879827176074,5.31422058322357e-15
"4633",1.57218650537237,NA,NA,NA,-0.0552006183266733,-0.193411855166286,NA,NA,NA,NA,"+",NA,NA,0.71564154758133,NA,10,-137.443740663583,296.394330642235,59.7160770185303,5.24009278816994e-15
"8377",1.4959672195086,NA,NA,NA,-0.172323669735439,0.0388391702312324,0.119121949877351,NA,0.409453413936998,NA,NA,NA,NA,NA,0.521134141475808,11,-136.296242594809,296.413174844791,59.7349212210858,5.19095197163348e-15
"4125",1.57946057727923,NA,NA,-0.0100289571186695,-0.0550846803691273,-0.19758532677409,NA,NA,NA,NA,NA,NA,NA,0.714438637617311,NA,10,-137.453519852024,296.413889019117,59.7356353954124,5.18909868023203e-15
"10777",1.56628227401574,NA,NA,NA,-0.431313604186254,-0.054249401263251,NA,NA,NA,NA,"+",NA,0.365352928591504,NA,0.701084328485433,11,-136.325637156864,296.471963968901,59.7937103451957,5.04058699472837e-15
"2050",1.73724148554886,0.660156848643308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739960952669191,NA,NA,8,-139.762651455524,296.498275884021,59.8200222603164,4.97470754993046e-15
"4657",1.56532337573003,NA,NA,NA,NA,-0.174821531798146,0.0470822224615709,NA,NA,NA,"+",NA,NA,0.716008892980569,NA,10,-137.543463236888,296.593775788844,59.915522165139,4.74274761101731e-15
"1593",1.59411069018173,NA,NA,NA,-0.0373634398450539,-0.073121187058223,0.0988257959244746,NA,NA,NA,"+",0.707547379276371,NA,NA,NA,11,-136.38908665658,296.598862968333,59.9206093446279,4.73069933626335e-15
"8733",1.48605437062186,NA,NA,-0.381281185953686,-0.247649335176087,-0.156417975570167,NA,NA,NA,NA,"+",NA,NA,NA,0.773003972216614,11,-136.406149677698,296.632989010569,59.9547353868641,4.65066407706831e-15
"8233",1.53934520456029,NA,NA,NA,-0.272595107602835,NA,0.0294565629581519,NA,NA,NA,NA,NA,NA,NA,0.742163625146896,9,-138.716573967131,296.65763773018,59.9793841064753,4.59369936746434e-15
"4153",1.57888351624965,NA,NA,NA,-0.0462150265909928,-0.185741825316124,0.0300786087463129,NA,NA,NA,NA,NA,NA,0.718902446604989,NA,10,-137.583023909257,296.672897133583,59.994643509878,4.55878417720275e-15
