"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"8260",1.83598047245369,0.11641150921671,0.251460214831098,NA,NA,NA,NA,0.160944255539939,NA,NA,NA,NA,NA,NA,-0.00859046505585683,10,-38.7547177950615,99.0162849051915,22.4329129795275,4.67913165719821e-06
"43",1.83674173737505,NA,0.386370732145234,NA,-0.0739006186392869,NA,-0.0227587688139263,NA,NA,NA,NA,NA,NA,NA,NA,9,-39.8978835305404,99.0202568569991,22.4368849313352,4.66984823585289e-06
"15",1.83934769974016,NA,0.382973299007375,0.0107221599860395,-0.0701974681184808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-39.9286926397984,99.0818750755153,22.4985031498513,4.52816809750298e-06
"27",1.84197981651942,NA,0.380734347808557,NA,-0.0695869388788791,-0.0249229141017497,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-39.9559618238534,99.1364134436253,22.5530415179613,4.40635704050369e-06
"794",1.44169760158291,0.143481449739158,NA,NA,-0.0451948940562848,0.0467697719716487,NA,NA,NA,"+","+",NA,NA,NA,NA,12,-36.4911348091572,99.1489362849811,22.5655643593171,4.37885318188876e-06
"72",1.83553813625903,0.116703825736704,0.248376310543718,-0.00168787785600759,NA,NA,NA,0.159183649968369,NA,NA,NA,NA,NA,NA,NA,10,-38.828540049507,99.1639294140825,22.5805574884185,4.34614956190953e-06
"9090",1.43240227063151,0.166525163409848,NA,NA,NA,NA,NA,NA,-0.0833936103489129,"+","+",NA,NA,NA,0.00229086730105603,12,-36.5054916139325,99.1776498945316,22.5942779688677,4.31643596958735e-06
"84",1.83595351844185,0.110895544969815,0.24960295313746,NA,NA,-0.0170888425313936,NA,0.16360029541171,NA,NA,NA,NA,NA,NA,NA,10,-38.8366132961868,99.1800759074421,22.5967039817781,4.31120327917785e-06
"1099",1.82146151738479,NA,0.338222677310921,NA,-0.0696400330560289,NA,NA,0.1483881064161,NA,NA,NA,-0.0798015257745849,NA,NA,NA,10,-38.8681254838193,99.2431002827071,22.6597283570431,4.1774660752256e-06
"3075",1.83088345786525,NA,0.399248115652763,NA,NA,NA,NA,NA,NA,NA,NA,-0.0430329600801923,-0.0302317026717728,NA,NA,9,-40.0109978746871,99.2464855452925,22.6631136196285,4.17040114626906e-06
"5890",1.43770688615291,0.162227786200024,NA,NA,NA,NA,NA,NA,NA,"+","+",-0.0930239538829568,NA,0.0806906454194593,NA,12,-36.551830116057,99.2703268987806,22.6869549731166,4.12098228068299e-06
"66",1.83002235787333,0.222035168323409,NA,NA,NA,NA,NA,0.314133717431947,NA,NA,NA,NA,NA,NA,NA,8,-41.1563705327227,99.2857140384185,22.7023421127545,4.08939886617404e-06
"2946",1.4342224135528,0.16513643367987,NA,NA,NA,NA,NA,NA,-0.0810599940626418,"+","+",NA,-0.00961943795996805,NA,NA,12,-36.5688537484369,99.3043741635405,22.7210022378765,4.05142195787153e-06
"806",1.4546633704343,0.182367589478629,NA,-0.0741858997514156,NA,NA,-0.0412707456609619,NA,NA,"+","+",NA,NA,NA,NA,12,-36.5970729236203,99.3608125139073,22.7774405882433,3.93869222263723e-06
"793",1.41660268768655,NA,NA,NA,-0.100906315602887,0.00430542261211573,NA,NA,NA,"+","+",NA,NA,NA,NA,11,-37.7934350059469,99.4075596670662,22.8241877414022,3.84769846575655e-06
"4227",1.83313191286898,NA,0.400431666552703,NA,NA,NA,NA,NA,0.00949020774378235,NA,NA,NA,NA,-0.0491579853552047,NA,9,-40.0972400039632,99.4189698038447,22.8355978781807,3.82580958102997e-06
"1810",1.44881167900626,0.183788646547847,NA,NA,NA,0.0611940677004352,NA,NA,NA,"+","+",-0.0423267196878926,NA,NA,NA,12,-36.6357074707682,99.438081608203,22.854709682539,3.78942464125487e-06
"4171",1.82148992817781,NA,0.337245804858275,NA,-0.0784709365815366,NA,NA,0.145058403923854,NA,NA,NA,NA,NA,-0.0716102511600468,NA,10,-38.9681571682974,99.4431636516633,22.8597917259993,3.77980785430347e-06
"4355",1.67346556832114,NA,0.299043575613272,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,-0.0428001061756937,NA,10,-38.9811448917167,99.4691390985019,22.8857671728379,3.7310341704689e-06
"2822",1.44657231574688,0.149465860845905,NA,-0.0659429262921442,NA,NA,NA,NA,NA,"+","+",NA,-0.0263579143750766,NA,NA,12,-36.6609100820062,99.488486830679,22.905114905015,3.69511466589339e-06
"3139",1.80948617393289,NA,0.321155124708258,NA,NA,NA,NA,0.164315612089224,NA,NA,NA,-0.0637003230595163,-0.0667474118816811,NA,NA,10,-38.9998338469562,99.5065170089809,22.9231450833169,3.66195258192414e-06
"6147",1.83052995201781,NA,0.392440039813102,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0345025591292452,-0.0277909834823874,NA,9,-40.1449707516011,99.5144312991206,22.9310593734567,3.64749033778948e-06
"2123",1.81314736529784,NA,0.298347618514394,NA,-0.0590187605411844,NA,NA,0.154970592652182,NA,NA,NA,NA,-0.0684540910597196,NA,NA,10,-39.0059097379431,99.5186687909547,22.9352968652907,3.63977041369563e-06
"1059",1.83154279053448,NA,0.41602201614904,NA,NA,NA,-0.0200392651554977,NA,NA,NA,NA,-0.0651967550020315,NA,NA,NA,9,-40.150003030305,99.5244958565283,22.9411239308644,3.62918125667759e-06
"1284",1.6422838649003,0.132843676705197,0.22885226840315,NA,NA,NA,NA,NA,NA,"+",NA,-0.0878633737035943,NA,NA,NA,11,-37.8527584657327,99.5262065866379,22.9428346609739,3.62607830911885e-06
"790",1.45223614905955,0.166747110163044,NA,-0.0344505010951345,NA,0.0384349848395885,NA,NA,NA,"+","+",NA,NA,NA,NA,12,-36.6849827948301,99.536632256327,22.953260330663,3.607225343151e-06
"2179",1.83097037943961,NA,0.383654561262264,NA,NA,NA,NA,NA,-0.0130228995776739,NA,NA,NA,-0.0458592343921285,NA,NA,9,-40.1661995900702,99.5568889760589,22.9735170503949,3.57087446489618e-06
"1798",1.44327221403237,0.164279837219725,NA,-0.062111056413529,NA,NA,NA,NA,NA,"+","+",-0.0313136985511525,NA,NA,NA,12,-36.6968029303239,99.5602725273145,22.9769006016505,3.56483845373445e-06
"387",1.66932067566188,NA,0.285039384516592,NA,NA,NA,NA,NA,-0.0306771999385485,"+",NA,NA,NA,NA,NA,10,-39.0279012184902,99.5626517520489,22.9792798263849,3.56060019926258e-06
"1858",1.44969847064968,0.166235108630864,NA,NA,NA,NA,NA,0.0174997789801152,NA,"+","+",-0.032595871169998,NA,NA,NA,12,-36.7045533089418,99.5757732845502,22.9924013588862,3.53731639695365e-06
"324",1.64086409249288,0.126798255043599,0.20093041145367,NA,NA,NA,NA,-0.0180736253495025,NA,"+",NA,NA,NA,NA,NA,11,-37.9027689885637,99.6262276322998,23.0428557066358,3.44919608767926e-06
"12291",1.83208181992236,NA,0.394997802256744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0533390707167497,0.0239858604561744,9,-40.2249159442214,99.6743216843612,23.0909497586973,3.3672424987817e-06
"1031",1.83442016925907,NA,0.404129639290015,-0.0081015548418105,NA,NA,NA,NA,NA,NA,NA,-0.0584195730881883,NA,NA,NA,9,-40.2289979765234,99.6824857489652,23.0991138233013,3.35352532215948e-06
"4103",1.83416977620275,NA,0.398814503484602,-0.0235951108949614,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0558543129431349,NA,9,-40.2432568524613,99.7110035008411,23.1276315751771,3.30604711796652e-06
"8970",1.4383009612451,0.121859790640156,NA,NA,-0.0695350652779443,NA,NA,NA,NA,"+","+",NA,NA,NA,0.0209419871408271,12,-36.7761120629166,99.7188907924999,23.135518866836,3.29303491366462e-06
"4870",1.44960989972105,0.157482736349444,NA,-0.0631059058226889,NA,NA,NA,NA,NA,"+","+",NA,NA,-0.0055395219524054,NA,12,-36.782402762169,99.7314721910046,23.1481002653406,3.27238444244712e-06
"4874",1.43633415761782,0.119083717623288,NA,NA,-0.0627738080519972,NA,NA,NA,NA,"+","+",NA,NA,0.0257793509326224,NA,12,-36.7894153473498,99.7454973613663,23.1621254357023,3.24951684201002e-06
"2882",1.46147931905645,0.154972361863428,NA,NA,NA,NA,NA,0.0291367937067674,NA,"+","+",NA,-0.0109097831655878,NA,NA,12,-36.7988773741141,99.7644214148948,23.1810494892308,3.2189148335077e-06
"4930",1.45997733662439,0.152150872693835,NA,NA,NA,NA,NA,0.0183819393692643,NA,"+","+",NA,NA,0.0193654020277391,NA,12,-36.7989080559232,99.7644827785132,23.1811108528492,3.21881607289215e-06
"1043",1.83570592276864,NA,0.405889560922786,NA,NA,-0.0101425604247795,NA,NA,NA,NA,NA,-0.055572590112841,NA,NA,NA,9,-40.2719641315613,99.7684180590409,23.1850461333769,3.21248882769767e-06
"2055",1.82871027786752,NA,0.371959124578918,-0.022637383656875,NA,NA,NA,NA,NA,NA,NA,NA,-0.0544331267949964,NA,NA,9,-40.2859270799624,99.7963439558433,23.2129720301793,3.16794471920692e-06
"291",1.66079842099402,NA,0.257684502187626,NA,NA,NA,0.0385478186290328,NA,NA,"+",NA,NA,NA,NA,NA,10,-39.1549270556218,99.8167034263122,23.2333315006482,3.13585946748614e-06
"1802",1.4297249528536,0.131285752189482,NA,NA,-0.0593519424281208,NA,NA,NA,NA,"+","+",-0.0204043503086592,NA,NA,NA,12,-36.8280172514909,99.8227011696484,23.2393292439844,3.12646951404374e-06
"4882",1.45295548001698,0.172818993728856,NA,NA,NA,0.0604433321359929,NA,NA,NA,"+","+",NA,NA,-0.0114360108408896,NA,12,-36.8395202948512,99.845707256369,23.262335330705,3.09071165604376e-06
"2625",1.71242251259744,NA,NA,NA,NA,NA,NA,0.317688400914472,NA,NA,"+",NA,-0.0622888596398639,NA,NA,9,-40.3110234530394,99.8465367019972,23.2631647763332,3.0894301331649e-06
"10243",1.82822232085778,NA,0.373706937983295,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0482575327139495,NA,0.0139148290887234,9,-40.3169612162568,99.8584122284319,23.2750403027679,3.0711401829917e-06
"8451",1.66354545211719,NA,0.283359874195447,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,-0.0258387298161688,10,-39.1804595230291,99.8677683611266,23.2843964354627,3.05680673799674e-06
"8966",1.45194141677017,0.15613275914097,NA,-0.0627753267911171,NA,NA,NA,NA,NA,"+","+",NA,NA,NA,0.00605297970033,12,-36.8631157636783,99.8928981940233,23.3095262683593,3.0186385091942e-06
"2826",1.43234301710796,0.129525616546883,NA,NA,-0.0606531031045515,NA,NA,NA,NA,"+","+",NA,0.000116133455466166,NA,NA,12,-36.8704786977126,99.9076240620918,23.3242521364278,2.99649409694358e-06
"2083",1.82568551100554,NA,0.385345263682769,NA,NA,NA,-0.0213514265912737,NA,NA,NA,NA,NA,-0.0539666596582633,NA,NA,9,-40.3435128124261,99.9115154207706,23.3281434951066,2.99066954847785e-06
"866",1.45860800545006,0.160583064589484,NA,NA,NA,NA,-0.00540992036563606,0.0188287550446921,NA,"+","+",NA,NA,NA,NA,12,-36.8785981061788,99.9238628790243,23.3404909533603,2.97226284225091e-06
"9026",1.45340127610459,0.157737045394127,NA,NA,NA,NA,NA,0.0172660147681762,NA,"+","+",NA,NA,NA,-0.0113457275466756,12,-36.8827749842657,99.932216635198,23.3488447095341,2.95987395416598e-06
"263",1.66421903722054,NA,0.269429020196293,-0.022021802432824,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,NA,10,-39.2346563082727,99.9761619316138,23.3927900059498,2.89554698996151e-06
"4131",1.83245903243341,NA,0.40769166701024,NA,NA,NA,-0.0146287698603245,NA,NA,NA,NA,NA,NA,-0.0502063655659407,NA,9,-40.3935998784043,100.011689552727,23.428317627063,2.84456519783698e-06
