"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"12578",1.13724722456004,0.0178156698751795,NA,NA,NA,NA,0.182188098854843,NA,NA,"+",NA,NA,NA,0.241666010120638,-0.128942667273154,12,-67.1033184827948,160.373303632256,29.5707643197328,4.53952976526702e-08
"8297",1.67456560265357,NA,NA,NA,-0.0950710360486808,NA,0.184296790675056,0.78106429057397,NA,NA,NA,NA,NA,NA,0.0469794480114383,10,-69.4365377555492,160.379924826167,29.5773855136434,4.52452606115964e-08
"12550",1.13785771491534,0.131853367113085,NA,-0.158379272246182,NA,NA,NA,NA,NA,"+",NA,NA,NA,0.123480373892033,-0.0899064821939175,12,-67.1081210271434,160.382908720954,29.58036940843,4.51778073938064e-08
"5413",1.14890197964653,NA,NA,-0.104408174011345,NA,NA,0.167772725156565,NA,NA,"+",NA,-0.053648142534801,NA,0.199381326806439,NA,12,-67.1120735234859,160.390813713638,29.5882744011149,4.49995946998377e-08
"12866",1.63704678085664,0.158205943783681,NA,NA,NA,NA,NA,0.74717342165873,NA,NA,"+",NA,NA,0.146248405808852,-0.101130001101182,11,-68.2857530824695,160.392195820111,29.5896565075878,4.49685083266898e-08
"3141",1.64482492628374,NA,NA,-0.217312078219058,NA,NA,NA,0.737732191646359,NA,NA,NA,0.0721922932249781,-0.138650734483432,NA,NA,10,-69.4443691200357,160.39558755514,29.5930482426164,4.48923123216782e-08
"485",1.42250528101459,NA,NA,-0.196371209957144,NA,NA,0.142664602206301,0.457720879026335,0.0568010002213641,"+",NA,NA,NA,NA,NA,12,-67.117150728173,160.400968123013,29.5984288104891,4.47717015663067e-08
"5185",1.68298288450745,NA,NA,NA,NA,NA,NA,0.694476832472106,NA,NA,NA,-0.0753192523564346,NA,0.206531161538801,NA,9,-70.5903289660429,160.405147728004,29.6026084154807,4.4678235249719e-08
"6210",1.69412534931343,0.165400872594831,NA,NA,NA,NA,NA,0.704736166304412,NA,NA,NA,NA,0.00801330796157196,0.125742256834909,NA,10,-69.4503900733873,160.407629461843,29.6050901493195,4.46228298880297e-08
"2405",1.36971101849201,NA,NA,-0.224373288214514,NA,NA,0.105028566463875,0.417928902208864,NA,"+",NA,NA,-0.0501644631048434,NA,NA,12,-67.1260821557765,160.41883097822,29.6162916656961,4.43736067788122e-08
"8802",1.61416136420958,0.0540798460529378,NA,NA,NA,NA,0.177895947607348,0.790804843228206,NA,NA,"+",NA,NA,NA,-0.0249222410660866,11,-68.3037112112267,160.428112077626,29.6255727651022,4.41681658990336e-08
"1321",1.14647632667882,NA,NA,NA,-0.126955570500562,NA,0.14321085503455,NA,NA,"+",NA,0.143138286858342,NA,NA,NA,11,-68.3082070815767,160.437103818326,29.6345645058023,4.39700372656066e-08
"118",1.68365558541412,0.11328354983552,NA,-0.119943854777114,NA,0.0648878503074659,0.13025930257319,0.752681421388414,NA,NA,NA,NA,NA,NA,NA,11,-68.3114397361589,160.44356912749,29.6410298149667,4.38281268204652e-08
"273",1.12989670360933,NA,NA,NA,NA,0.102100146544343,NA,NA,NA,"+",NA,NA,NA,NA,NA,9,-70.610568093811,160.44562598354,29.6430866710168,4.37830759163363e-08
"12353",1.69062254656465,NA,NA,NA,NA,NA,NA,0.710313162995889,NA,NA,NA,NA,NA,0.172927983840497,-0.0849939856089567,9,-70.6107372522207,160.44596430036,29.6434249878362,4.37756702672227e-08
"361",1.41557667960876,NA,NA,NA,-0.107994236618762,NA,0.15334073790632,0.481865161340938,NA,"+",NA,NA,NA,NA,NA,11,-68.3226283485532,160.465946352279,29.6634070397552,4.33404840078367e-08
"8417",1.6695994920818,NA,NA,NA,NA,NA,0.219816361559243,0.774210020910753,0.0912091999697035,NA,NA,NA,NA,NA,-0.0299778863618694,10,-69.4845225315487,160.475894378166,29.6733550656424,4.31254431308093e-08
"1413",1.14808014376151,NA,NA,-0.227870490301958,NA,NA,NA,NA,-0.0151644131891455,"+",NA,0.0727225033134733,NA,NA,NA,11,-68.3302733527015,160.481236360575,29.6786970480519,4.30104091472752e-08
"2125",1.65117306198638,NA,NA,-0.208665456240528,-0.0622093493899795,NA,NA,0.770026733257796,NA,NA,NA,NA,-0.102084434172972,NA,NA,10,-69.4969758650374,160.500801045143,29.6982617326197,4.25917178329556e-08
"1253",1.6875011759348,NA,NA,-0.103428935336862,NA,NA,0.205625647083717,0.719197734602574,-0.000412625447985221,NA,NA,0.112155841591859,NA,NA,NA,11,-68.3443946531343,160.509478961441,29.7069396489175,4.24073145002671e-08
"5698",1.63182586586401,0.156719929782726,NA,NA,NA,NA,NA,0.730241859825741,NA,NA,"+",-0.113392465645127,NA,0.206543728463549,NA,11,-68.3453254377357,160.511340530644,29.7088012181202,4.2367860789248e-08
"873",1.44156186004961,NA,NA,NA,-0.0994723046945989,NA,0.163444727156565,0.624823042737903,NA,"+","+",NA,NA,NA,NA,12,-67.180417102159,160.527500870985,29.7249615584611,4.20269006274575e-08
"4390",1.15976110797111,0.0692316311852094,NA,-0.146134524996902,NA,NA,0.0997430765247789,NA,NA,"+",NA,NA,NA,0.118725170894489,NA,12,-67.1917724974361,160.550211661539,29.7476723490154,4.15523679108844e-08
"8929",1.60320599773081,NA,NA,NA,NA,NA,0.21725635370563,0.784594128305002,0.0504631189746369,NA,"+",NA,NA,NA,-0.0300940423109044,11,-68.3653364048283,160.551362464829,29.7488231523054,4.15284654874415e-08
"834",1.33816969568617,0.147653093416642,NA,NA,NA,NA,NA,0.378326282049439,NA,"+","+",NA,NA,NA,NA,11,-68.3665018191189,160.55369329341,29.7511539808867,4.14800958111241e-08
"4682",1.62158251507201,0.119843558308335,NA,NA,-0.0911256823598108,NA,NA,0.731721134246201,NA,NA,"+",NA,NA,0.115833581931533,NA,11,-68.3667638848696,160.554217424912,29.7516781123881,4.14692267229467e-08
"1141",1.68536748519599,NA,NA,-0.0870861781429586,NA,0.0310014673275486,0.222167348342974,0.724883786976347,NA,NA,NA,0.104447126864968,NA,NA,NA,11,-68.3683363690255,160.557362393223,29.7548230806999,4.14040682647144e-08
