"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"3361",2.90741011820242,NA,NA,NA,NA,NA,0.0842130738380605,NA,NA,"+",NA,-0.310520941044013,0.327946550456257,NA,9,-32.6357692686628,86.733076998864,9.71234710406168,0.00103232858991441
"262",3.01905720759311,0.140871753701152,NA,-0.127176879985393,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,8,-34.0134118870875,86.7438049062505,9.72307501144817,0.00102680605172265
"325",2.8514128495655,NA,NA,-0.11810435313466,NA,NA,NA,-0.167958166090265,NA,"+",NA,NA,NA,NA,8,-34.0208653045057,86.7587117410869,9.73798184628461,0.00101918128818275
"1299",3.08717222793569,NA,0.435775429161489,NA,NA,0.0228695599740601,NA,NA,NA,"+",NA,-0.149958301995179,NA,NA,9,-32.6524293139307,86.7663970893998,9.74566719459753,0.00101527242164602
"51",2.86115594270403,NA,0.445265146339786,NA,NA,0.0843829120205782,0.126295661731808,NA,NA,NA,NA,NA,NA,NA,7,-35.3476810319086,86.7694361378912,9.74870624308892,0.00101373086210051
"3108",2.75860225483389,-0.373538588616776,0.406482721798555,NA,NA,NA,0.316571046412308,NA,NA,NA,NA,-0.491642458916041,0.420961165426746,NA,9,-32.6582740613968,86.778086584332,9.75735668952967,0.0010093557183938
"75",2.85975761104149,NA,0.463035009722088,NA,-0.0897444743749186,NA,NA,0.0190217553003784,NA,NA,NA,NA,NA,NA,7,-35.3592362496562,86.7925465733865,9.77181667858423,0.00100208439954581
"523",2.85250233091406,NA,0.511695820414198,NA,-0.0794089397415009,NA,NA,NA,NA,NA,-0.0809818914962702,NA,NA,NA,7,-35.3615926850014,86.7972594440768,9.7765295492745,0.00099972583244474
"391",3.20217018432472,NA,0.368300637954127,-0.0840032766928173,NA,NA,NA,NA,0.0687908873892664,"+",NA,NA,NA,NA,9,-32.6716763973378,86.8048912562141,9.78416136141186,0.000995918241897871
"6467",2.92902272590182,NA,0.356759238146987,NA,NA,NA,NA,-0.318085178328177,NA,"+",NA,NA,0.202972465397543,-0.149124095543683,10,-31.2516015693891,86.8169286289743,9.79619873417202,0.000989942124567863
"2315",3.18965048485889,NA,0.353932510268909,NA,-0.0409104609402119,NA,NA,NA,NA,"+",NA,NA,0.128315845131423,NA,9,-32.6815708219501,86.8246801054386,9.80395021063634,0.000986112793563812
"69",2.91432917600119,NA,NA,-0.212511376655872,NA,NA,NA,0.253279036944032,NA,NA,NA,NA,NA,NA,6,-36.6533715208276,86.834015768928,9.81328587412568,0.000981520511300955
"3459",3.07220730714148,NA,0.335991465050153,NA,NA,NA,NA,NA,0.026897357276994,"+",NA,-0.296982506598768,0.234199912521969,NA,10,-31.2683755517353,86.8504765936667,9.8297466988644,0.000973475345674009
"1028",2.82222186964715,-0.00175257060369925,0.522458485535698,NA,NA,NA,NA,NA,NA,NA,NA,-0.105473383119103,NA,NA,7,-35.3953696029923,86.8648132800587,9.84408338525637,0.000966522091733147
"516",2.84921758301677,0.0489758785062566,0.517842047310152,NA,NA,NA,NA,NA,NA,NA,-0.112177299614057,NA,NA,NA,7,-35.4038824888326,86.8818390517392,9.86110915693695,0.000958329121890707
"3457",2.9036729445416,NA,NA,NA,NA,NA,NA,NA,-0.00409361164399199,"+",NA,-0.302915383000749,0.324422166169568,NA,9,-32.7307835329788,86.923105527496,9.90237563269372,0.000938758288305518
"775",3.14886560848865,NA,0.396888802426354,-0.0667609992141087,NA,NA,NA,NA,NA,"+",-0.0538488872974409,NA,NA,NA,9,-32.733020471027,86.9275794035925,9.9068495087902,0.000936660691144435
"3335",3.06497749127717,NA,0.298613120433901,-0.07121412590454,NA,NA,NA,NA,NA,"+",NA,-0.293473151663073,0.237859921711061,NA,10,-31.3247621227711,86.9632497357384,9.94251984093609,0.000920103283122294
"264",3.17356604420538,0.0662438881566694,0.337085854397484,-0.0834633458539722,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,9,-32.7581285993036,86.9777956601457,9.95706576534343,0.000913435682714295
"3107",2.81276388755898,NA,0.358830862415069,NA,NA,NA,0.102323656226394,NA,NA,NA,NA,-0.253915930987968,0.27838555471433,NA,8,-34.1360402913643,86.989061714804,9.96833182000171,0.000908304739489347
"3332",3.04913867731934,-0.0421492180464377,0.351469176852816,NA,NA,NA,NA,NA,NA,"+",NA,-0.327490119018573,0.262830186803822,NA,10,-31.3398272571946,86.9933800045853,9.97265010978306,0.000906345693644889
"4227",2.85382676842215,NA,0.50736810482469,NA,NA,NA,NA,NA,0.0240802585467152,NA,NA,NA,NA,-0.100305539215753,7,-35.4616459110319,86.9973658961379,9.97663600133566,0.000904541194554555
"7169",2.85927799305342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.261452413233124,0.602499303647929,-0.219422912722524,7,-35.4678163083755,87.009706690825,9.98897679602274,0.000898977000269531
"4131",2.86214678181725,NA,0.484123725420514,NA,NA,NA,0.0635992544559751,NA,NA,NA,NA,NA,NA,-0.0842352782034381,7,-35.4734644436504,87.0210029613748,10.0002730665725,0.000893913768931118
"2323",3.19074087198162,NA,0.361887196876898,NA,NA,0.0399002583864187,NA,NA,NA,"+",NA,NA,0.131593228277397,NA,9,-32.7849199458095,87.0313783531575,10.0106484583552,0.00088928842395954
"2593",2.9368933889534,NA,NA,NA,NA,NA,0.196406719441035,NA,NA,NA,-0.303795343463194,NA,0.560679419768333,NA,7,-35.47918987079,87.032453815654,10.0117239208517,0.000888810354333283
"163",2.87031524688616,NA,0.447416112632431,NA,NA,NA,0.0980335522463286,NA,0.0485908259194681,NA,NA,NA,NA,NA,7,-35.4843526661447,87.0427794063635,10.0220495115612,0.000884233433384047
"388",3.20152786521097,0.0615755184237957,0.382200634836938,NA,NA,NA,NA,NA,0.0641524390286138,"+",NA,NA,NA,NA,9,-32.7939368203611,87.0494121022606,10.0286822074583,0.000881305864752469
"65",2.92847947835871,NA,NA,NA,NA,NA,NA,0.396608709325156,NA,NA,NA,NA,NA,NA,5,-37.9906541598076,87.0527368910437,10.0320069962414,0.000879842003919803
"6275",2.86660408248344,NA,0.34363700280198,NA,NA,NA,NA,NA,-0.0857935904112849,NA,NA,NA,0.30829021339318,-0.179304346246608,8,-34.1684368152939,87.0538547626633,10.0331248678611,0.000879350366126618
"2818",2.99462927981154,0.14968937940798,NA,NA,NA,NA,NA,NA,NA,"+",-0.258367131773021,NA,0.34871896242985,NA,9,-32.803116442156,87.0677713458504,10.0470414510481,0.000873252828690431
"139",2.8586971203061,NA,0.472854439987993,NA,-0.0929266290843151,NA,NA,NA,0.00186145658346737,NA,NA,NA,NA,NA,7,-35.5257671411954,87.125608356465,10.1048784616627,0.000848361309559069
"195",2.85705372267052,NA,0.452621207348139,NA,NA,NA,NA,0.0594707536305319,0.001651905464072,NA,NA,NA,NA,NA,7,-35.5275607058034,87.129195485681,10.1084655908787,0.000846841082459745
"292",3.17607232992491,0.0714137851187141,0.386842294985852,NA,NA,NA,-0.0151564120525974,NA,NA,"+",NA,NA,NA,NA,9,-32.8484869323833,87.158512326305,10.1377824315027,0.000834518267087896
"2579",2.85375220143007,NA,0.409840944792959,NA,NA,0.00700849188028893,NA,NA,NA,NA,-0.31441049517416,NA,0.351647059580647,NA,8,-34.2336437561414,87.1842686443584,10.1635387495561,0.000823840113193536
"68",2.86084209701133,0.0383970921141387,0.431481978691912,NA,NA,NA,NA,0.0722295899591643,NA,NA,NA,NA,NA,NA,7,-35.5559647941236,87.1860036623213,10.165273767519,0.000823125734405853
"4100",2.8541870993494,0.0240385942348135,0.500715370744924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0968276695352236,7,-35.5597772521759,87.193628578426,10.1728986836237,0.000819993576475775
"4867",3.12564595486633,NA,0.438061919795893,NA,NA,NA,NA,NA,NA,"+",-0.0568694112225573,NA,NA,-0.0438628910531215,9,-32.8701800163839,87.2018984943062,10.1811685995039,0.000816609937948459
"6209",2.92324123697504,NA,NA,NA,NA,NA,NA,0.225938535320244,NA,NA,NA,NA,0.402851483472162,-0.204610973728262,7,-35.5642179404691,87.2025099550122,10.1817800602099,0.000816360313664678
"3330",2.91878233908741,0.0281990086707749,NA,NA,NA,NA,NA,NA,NA,"+",NA,-0.290397549126965,0.316382047254727,NA,9,-32.873588823467,87.2087161084725,10.1879862136702,0.000813831011311144
"12",2.8573923321999,-0.0174749558689371,0.4798084530026,NA,-0.0962377613487074,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-35.5688777074974,87.2118294890688,10.1910995942665,0.000812565114032126
"1285",2.89356398077107,NA,NA,-0.120227015639284,NA,NA,NA,NA,NA,"+",NA,-0.130346815759663,NA,NA,8,-34.2533847251352,87.2237505823458,10.2030206875435,0.00080773618759064
"6211",2.87184735796994,NA,0.340651486274972,NA,NA,NA,NA,0.0266672204124394,NA,NA,NA,NA,0.271016927868357,-0.180360242143932,8,-34.2583598360498,87.233700804175,10.2129709093727,0.000803727590343904
"4483",3.16964045357954,NA,0.421110027168143,NA,NA,NA,NA,NA,0.0692283850529379,"+",NA,NA,NA,-0.0674902222881171,9,-32.8993468874931,87.2602322365247,10.2395023417224,0.000793135976246617
"3073",2.86611375277034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.225084503005267,0.465674193765987,NA,6,-36.875074223305,87.2774211738828,10.2566912790805,0.000786348602654414
"43",2.86487989209781,NA,0.459222388746609,NA,-0.0758679553990932,NA,0.049574210120084,NA,NA,NA,NA,NA,NA,NA,7,-35.6136591266524,87.3013923273788,10.2806624325765,0.000776980017229111
"1345",2.76359697316958,NA,NA,NA,NA,NA,NA,-0.14297600888641,NA,"+",NA,-0.113084001493522,NA,NA,8,-34.2946189793699,87.3062190908152,10.2854891960129,0.000775107128766529
"7233",2.83103370868308,NA,NA,NA,NA,NA,NA,0.294876168740434,NA,NA,NA,-0.358600952790771,0.529820363912951,-0.191381567923422,8,-34.3040528153794,87.3250867628343,10.304356868032,0.000767829278223836
"7433",2.79341808507369,NA,NA,NA,0.165261899139256,NA,NA,NA,NA,"+",NA,-0.447049134519755,0.536867703689256,-0.270560631054921,10,-31.5097674247838,87.3332603397636,10.3125304449614,0.000764697725741593
"419",3.198838663991,NA,0.396520443839072,NA,NA,NA,0.0481835482989125,NA,0.0798570406190094,"+",NA,NA,NA,NA,9,-32.9381448186911,87.3378280989207,10.3170982041184,0.000762953241076755
"4107",2.85556357610045,NA,0.495053602809973,NA,-0.0508810455040387,NA,NA,NA,NA,NA,NA,NA,NA,-0.0619057788229918,7,-35.6432434917766,87.3605610576273,10.339831162825,0.000754330248188289
"803",3.1285753869155,NA,0.429346047540055,NA,NA,NA,0.0284367817258459,NA,NA,"+",-0.0858881777666589,NA,NA,NA,9,-32.9531027737348,87.367744009008,10.3470141142057,0.000751625948559415
"3203",2.79576850963335,NA,0.398337723844721,NA,NA,NA,NA,NA,-0.0565709127774186,NA,NA,-0.246767404922742,0.289520183732633,NA,8,-34.3353110777033,87.3876032874821,10.3668733926798,0.000744199506015746
"3363",3.05949242648847,NA,0.315354169147236,NA,NA,NA,0.0398509998217798,NA,NA,"+",NA,-0.293544849656246,0.25095112363504,NA,10,-31.5393806095405,87.3924867092771,10.3717568144748,0.000742384602608425
"322",2.87465760850367,0.115164765535659,NA,NA,NA,NA,NA,-0.135590029969067,NA,"+",NA,NA,NA,NA,8,-34.3542723599353,87.425525851946,10.4047959571437,0.000730221468692079
"1043",2.82169816313572,NA,0.519693336942629,NA,NA,0.0482937664585881,NA,NA,NA,NA,NA,-0.0853763197830237,NA,NA,7,-35.6799895549135,87.4340531839012,10.4133232890989,0.000727114676129287
"2313",3.02330260999996,NA,NA,NA,-0.0386417723749052,NA,NA,NA,NA,"+",NA,NA,0.208420574612158,NA,8,-34.3668489869644,87.4506791060043,10.429949211202,0.000721095254420195
"3076",2.78003624669504,-0.065827252938601,0.43312599843801,NA,NA,NA,NA,NA,NA,NA,NA,-0.295926911664114,0.28842993694027,NA,8,-34.381664465341,87.4803100627574,10.4595801679551,0.000710490633510835
"4356",3.14442477151559,0.0563252260291901,0.395349811286223,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,-0.0606943342063759,9,-33.0459651999716,87.5534688614817,10.5327389666794,0.000684970906524752
"4359",3.15506237424148,NA,0.386014821107919,-0.0653943861860806,NA,NA,NA,NA,NA,"+",NA,NA,NA,-0.0344510179139762,9,-33.0501311134622,87.5618006884629,10.5410707936606,0.000682123312518032
"2881",2.89451817470842,NA,NA,NA,NA,NA,NA,-0.106493960976527,NA,"+",-0.223500017709386,NA,0.356821920741781,NA,9,-33.0622306920052,87.5859998455489,10.5652699507467,0.000673919638505668
"83",2.84990500033059,NA,0.456361831149112,NA,NA,0.055058344262564,NA,0.0604207284907817,NA,NA,NA,NA,NA,NA,7,-35.7702262940578,87.6145266621897,10.5937967673874,0.000664375475482341
"295",3.16884960584031,NA,0.369535379072938,-0.0788357893038762,NA,NA,0.0123114972569904,NA,NA,"+",NA,NA,NA,NA,9,-33.0775810280801,87.6167005176986,10.5959706228963,0.00066365373964706
"6179",2.87986595536715,NA,0.328379410583424,NA,NA,NA,0.0643212649501174,NA,NA,NA,NA,NA,0.273691179870541,-0.164893393262557,8,-34.4586485851132,87.634278302302,10.6135484074997,0.000657846515319655
"6465",2.82449719900225,NA,NA,NA,NA,NA,NA,-0.235737074653627,NA,"+",NA,NA,0.316730090788268,-0.168526455778679,9,-33.0913755857045,87.6442896329474,10.6235597381451,0.000654561783822222
"531",2.84158997367001,NA,0.530159679719293,NA,NA,0.040770870772058,NA,NA,NA,NA,-0.0853198585175617,NA,NA,NA,7,-35.7910383222578,87.6561507185897,10.6354208237874,0.000650691365319488
"1409",2.88442236890194,NA,NA,NA,NA,NA,NA,NA,0.119500672451661,"+",NA,-0.176316702306801,NA,NA,8,-34.47910189642,87.6751849249156,10.6544550301133,0.000644528043473736
"779",3.13239430415057,NA,0.435986395482354,NA,-0.0252950959324165,NA,NA,NA,NA,"+",-0.0790960101379152,NA,NA,NA,9,-33.124764974622,87.7110684107825,10.6903385159802,0.000633067208126232
"1475",2.97911911027534,NA,0.434703023609032,NA,NA,NA,NA,-0.226623857430419,0.121567125940212,"+",NA,-0.171272829337325,NA,NA,10,-31.7246032687331,87.7629320276622,10.7422021328599,0.000616861658282719
"132",2.85517485164106,0.0278335541145903,0.475667663170958,NA,NA,NA,NA,NA,0.00954994003724707,NA,NA,NA,NA,NA,7,-35.8464196166637,87.7669133074014,10.7461834125991,0.000615634930263654
"6151",2.87031039257697,NA,0.332864468069596,-0.0430472202673845,NA,NA,NA,NA,NA,NA,NA,NA,0.250345968077792,-0.156365628047016,8,-34.5274218271892,87.7718247864539,10.7510948916516,0.000614124946054483
"2820",3.12455283433558,0.0859657714591959,0.315916022440333,NA,NA,NA,NA,NA,NA,"+",-0.249488123996782,NA,0.27232987040647,NA,10,-31.7345654905408,87.7828564712777,10.7621265764754,0.000610746854705307
"4115",2.84758012756266,NA,0.512034152055314,NA,NA,0.0362357711917913,NA,NA,NA,NA,NA,NA,NA,-0.0894839583439634,7,-35.8753468862657,87.8247678466054,10.8040379518031,0.000598081404475651
"7683",2.80889738079771,NA,0.379155524753435,NA,NA,NA,NA,NA,NA,NA,-0.129687204399059,-0.218438571435891,0.424558280473949,-0.152265955142834,9,-33.1847487534687,87.8310359684758,10.8103060736735,0.00059620991512252
"395",3.18908720312851,NA,0.409431679791103,NA,-0.0367946692259926,NA,NA,NA,0.0566472490750646,"+",NA,NA,NA,NA,9,-33.1864223649352,87.8343831914089,10.8136532966066,0.000595212925891104
"6915",3.1074704928215,NA,0.339067087815616,NA,NA,NA,NA,NA,NA,"+",-0.195208801992977,NA,0.298071703446136,-0.084342901390165,10,-31.7688066806419,87.8513388514799,10.8306089566777,0.000590188141599801
"2947",3.14152808971489,NA,0.365798994948027,NA,NA,NA,NA,NA,0.0538107780703984,"+",-0.249514037914613,NA,0.254443198912838,NA,10,-31.7756374801885,87.865000450573,10.8442705557707,0.000586170422449035
"449",2.83665417957367,NA,NA,NA,NA,NA,NA,-0.182711001585399,0.0716704354211743,"+",NA,NA,NA,NA,8,-34.5814107312347,87.8798025945449,10.8590726997427,0.000581848147420431
"3339",3.06302610235837,NA,0.334272863846432,NA,0.00735053052581825,NA,NA,NA,NA,"+",NA,-0.303253883245376,0.250477781397007,NA,10,-31.7847688074967,87.8832631051895,10.8625332103872,0.000580842272028167
"2321",3.02350814835624,NA,NA,NA,NA,0.0330421920492407,NA,NA,NA,"+",NA,NA,0.216607898402442,NA,8,-34.5862406756668,87.8894624834091,10.8687325886068,0.000579044629069539
"276",3.16794422520976,0.0821479200802943,0.385017780614561,NA,NA,0.0511761392491599,NA,NA,NA,"+",NA,NA,NA,NA,9,-33.2148998558143,87.891338173167,10.8706082783647,0.000578501829600121
"6148",2.87034125245873,0.00922440657436546,0.353024513152412,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271188035845312,-0.179061493065538,8,-34.5879123600168,87.8928058521091,10.8720759573068,0.000578077457852898
"7489",2.74948355059229,NA,NA,NA,NA,NA,NA,-0.155328990038291,NA,"+",NA,-0.314732134082246,0.431974344276978,-0.17115652884207,10,-31.7947103950159,87.9031462802279,10.8824163854256,0.000575096386681528
"271",3.16915959507197,NA,0.373286992428516,-0.0775166648748411,-0.00779974700343072,NA,NA,NA,NA,"+",NA,NA,NA,NA,9,-33.2235508532115,87.9086401679615,10.8879102731592,0.000573518796956516
"3083",2.80998694818629,NA,0.39515453075146,NA,-0.0690104864019482,NA,NA,NA,NA,NA,NA,-0.216994278081865,0.245002620600927,NA,8,-34.5972345308592,87.9114501937938,10.8907202989915,0.000572713561454742
"787",3.13606652932809,NA,0.443223697952282,NA,NA,0.0229684872694054,NA,NA,NA,"+",-0.0751910613783604,NA,NA,NA,9,-33.2398608677167,87.9412601969718,10.9205303021695,0.000564240566772962
"20",2.84859460091265,0.0596719739458426,0.469457308395993,NA,NA,0.0650648963311427,NA,NA,NA,NA,NA,NA,NA,NA,7,-35.9349484757705,87.9439710256151,10.9232411308128,0.000563476305090529
"279",3.17284369676084,NA,0.374658988442285,-0.0829493936322908,NA,-0.00112390324809867,NA,NA,NA,"+",NA,NA,NA,NA,9,-33.2547770606093,87.971092582757,10.9503626879547,0.000555886704441069
"3337",2.90510214785898,NA,NA,NA,0.00196049797407165,NA,NA,NA,NA,"+",NA,-0.30789776229748,0.328926468305836,NA,9,-33.2549183194689,87.9713751004763,10.950645205674,0.000555808186064948
"2117",2.90963481336283,NA,NA,-0.164663485753966,NA,NA,NA,0.160696162892985,NA,NA,NA,NA,0.231020649613852,NA,7,-35.958270942848,87.99061595977,10.9698860649677,0.000550486710995014
"268",3.16848611857301,0.0456284740966849,0.391533231149931,NA,-0.0234714455781337,NA,NA,NA,NA,"+",NA,NA,NA,NA,9,-33.2732067118711,88.0079518852807,10.9872219904784,0.000545735733083048
"4387",3.13893141049566,NA,0.418271129954399,NA,NA,NA,0.0137450152633128,NA,NA,"+",NA,NA,NA,-0.0608850259013248,9,-33.2944335759366,88.0504056134117,11.0296757186094,0.000534273558256782
"389",3.00702485702333,NA,NA,-0.127118293365525,NA,NA,NA,NA,0.0734657844091492,"+",NA,NA,NA,NA,8,-34.6674120799245,88.0518052919245,11.0310753971222,0.000533899783453461
"1282",2.90664677745433,0.104127386163918,NA,NA,NA,NA,NA,NA,NA,"+",NA,-0.101130585106097,NA,NA,8,-34.668396061056,88.0537732541875,11.0330433593852,0.000533374694521585
"403",3.19008007469787,NA,0.419027243670469,NA,NA,0.0362426929054546,NA,NA,0.0569145974299666,"+",NA,NA,NA,NA,9,-33.318116289461,88.0977710404605,11.0770411456582,0.000521769164066102
"6155",2.86897235215338,NA,0.355508720609031,NA,0.0284055178339724,NA,NA,NA,NA,NA,NA,NA,0.286657960316409,-0.203688198459029,8,-34.693542681183,88.1040664944415,11.0833365996392,0.00052012935936826
"2565",2.90899859631511,NA,NA,-0.168183367750602,NA,NA,NA,NA,NA,NA,-0.168334288098039,NA,0.401879067009792,NA,7,-36.0206706550903,88.1154153842548,11.0946854894525,0.000517186272064698
"7235",2.79667258576672,NA,0.308408095700101,NA,NA,NA,NA,0.111442308117815,NA,NA,NA,-0.314506570610339,0.395879761140553,-0.177399088475299,9,-33.3269694117871,88.1154772851126,11.0947473903103,0.000517170265175464
"6913",2.95789974670829,NA,NA,NA,NA,NA,NA,NA,NA,"+",-0.175912100130519,NA,0.401920726266403,-0.111880718988839,9,-33.3294961650075,88.1205307915534,11.0998008967511,0.000515865153084893
"147",2.84539512232364,NA,0.491015980735785,NA,NA,0.0553233149655791,NA,NA,0.00225846413470679,NA,NA,NA,NA,NA,7,-36.0256158254306,88.1253057249353,11.104575830133,0.000514635011260522
"27",2.8528168927472,NA,0.480492951683799,NA,-0.0714212314784712,0.0316590982408811,NA,NA,NA,NA,NA,NA,NA,NA,7,-36.0262861724922,88.1266464190585,11.1059165242562,0.000514290142796607
"4363",3.13736332570178,NA,0.423067941599227,NA,0.00856972819033625,NA,NA,NA,NA,"+",NA,NA,NA,-0.0691057607460175,9,-33.3446433945012,88.1508252505408,11.1300953557385,0.000508110107227962
"3649",2.84784541291054,NA,NA,NA,NA,NA,NA,0.345397450254572,NA,NA,-0.253229996981289,-0.263754411877294,0.535432693955925,NA,8,-34.7293038389442,88.1755888099638,11.1548589151616,0.000501857588346913
"3347",3.06704795109039,NA,0.339837759870761,NA,NA,0.0135562236705692,NA,NA,NA,"+",NA,-0.295685348684696,0.250553455078316,NA,10,-31.935480507982,88.1846865061601,11.1639566113578,0.000499579898770084
"2849",2.97459771601529,NA,NA,NA,NA,NA,0.102771827510015,NA,NA,"+",-0.243515037104429,NA,0.382366289254445,NA,9,-33.3976789578022,88.2568963771428,11.2361664823405,0.000481864332844207
"6657",2.92233655868849,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184174215416059,NA,0.592096247941353,-0.179089718139141,7,-36.1185518041398,88.3111776823537,11.2904477875514,0.000468962099883327
"307",3.1533921868437,NA,0.403938246530876,NA,NA,0.0522223831544249,0.0568070516428114,NA,NA,"+",NA,NA,NA,NA,9,-33.4452877433246,88.3521139481877,11.3313840533854,0.000459460889017633
"2657",2.92995282417681,NA,NA,NA,NA,NA,0.163375192733006,0.245341410001907,NA,NA,-0.333082462147162,NA,0.484905024645255,NA,8,-34.8258971523623,88.3687754368001,11.3480455419979,0.000455649137242243
"7172",2.77191338397133,-0.101700516061088,0.409488995011447,NA,NA,NA,NA,NA,NA,NA,NA,-0.349572676625136,0.430987308631025,-0.194728150902729,9,-33.4598765066197,88.3812914747778,11.3605615799756,0.000452806579954741
"2851",3.11828854777126,NA,0.3333220828844,NA,NA,NA,0.0539177324931519,NA,NA,"+",-0.241373070651281,NA,0.283590756145043,NA,10,-32.0361142005487,88.3859538912935,11.3652239964913,0.000451752222956706
"3651",2.81185437738759,NA,0.329027082581494,NA,NA,NA,NA,0.161660760812991,NA,NA,-0.266115478269548,-0.216292277976797,0.400925315102984,NA,9,-33.4661665046362,88.3938714708109,11.3731415760086,0.00044996736615046
"2145",2.93574597069172,NA,NA,NA,NA,NA,0.164811333599618,0.222356067815368,NA,NA,NA,NA,0.289614052906183,NA,7,-36.1728030356812,88.4196801454365,11.3989502506342,0.00044419813955922
"386",3.00753809344492,0.131158287046199,NA,NA,NA,NA,NA,NA,0.069693142096069,"+",NA,NA,NA,NA,8,-34.8645606646373,88.4461024613502,11.4253725665479,0.000438368361623244
"3345",2.90681438743732,NA,NA,NA,NA,0.00331579473991824,NA,NA,NA,"+",NA,-0.310682125516639,0.337730017831326,NA,9,-33.4951575053417,88.4518534722219,11.4311235774196,0.000437109641611916
"773",2.99900862516683,NA,NA,-0.137254924610336,NA,NA,NA,NA,NA,"+",0.041420619084,NA,NA,NA,8,-34.8761517992605,88.4692847305964,11.4485548357941,0.000433316509837643
"3141",2.82433427533036,NA,NA,-0.153119014854914,NA,NA,NA,0.242795185764932,NA,NA,NA,-0.336662789223136,0.359909843369182,NA,8,-34.8789322670976,88.4748456662707,11.4541157714684,0.000432113360652666
