Source,Year,Province,Country,Island,Habitat,Management,Site,Corallivore.biom,Herbivore.biom,Invertivore.biom,Mixed-diet.biom,Piscivore.biom,Planktivore.biom,Depth_m,Latitude,Longitude,Complexity,FishBiomass,FishDiversity,FishAbundance,FishAbundance_20cm,Fric,Rao,dbfd_FRic,dbfd_FEve,dbfd_FDis,dbfd_FDiv,dbfd_RaoQ,CWMBranching,CWMPlating,CWMDomed,CWMMaxsize,CWMGrowthrate,CWMBrooding,CWMSpawning,CWMFecundity,total_cover,no_genera,Competitive,StressTolerant,Weedy,Generalist,noLH,Acanthastrea,Acropora,Acropora_branching,Acropora_massive,Acropora_plating,Alveopora,Astreopora,Caulastrea,Coeloseris,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Echinophyllia,Echinopora,Echinopora_branching,Echinopora_massive,Echinopora_plating,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Goniastrea,Goniopora,Halomitra,Heliopora,Hydnophora,Hydnophora_branching,Hydnophora_massive,Hydnophora_plating,Isopora,Isopora_massive,Leptastrea,Leptoria,Lobophyllia,Merulina,Millipora,Montastrea,Montipora,Montipora_massive,Montipora_plating,Mycedium,Oulaphyllia,Oxypora,Pachyseris,Pavona,Pavona_massive,Pectinia,Physogyra,Platygyra,Plerogyra,Pocillopora,Polyphyllia,Porites,Porites_branching,Porites_massive,Psammocora,Seriatopora,Stylophora,Symphyllia,Tubastrea,Tubipora,Turbinaria,CoralMethod,FishMethod
Graham,2010,Africa.India,Chagos,Salamon,Crest,Marine reserve,Salamon.S3_Crest,31.43915036,1645.796971,72.45764971,78.09434272,98.60794205,107.8035056,3,-5.339466667,72.21378333,3,1829.6419,66,606.5,527.5,17,1.193798364,2.669426258,0.654763331,0.228598489,0.739760161,0.057011078,0.29541122,0.45253761,0.547136348,293.9876764,35.76188452,0.156727969,0.844429438,81.77034892,59.75,16,31.875,15.9375,5.375,6.5625,0,0,0,10.75,0,20.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.666666667,1.333333333,1,1,0,1,0,0,0,0,0,0,0,2,0,1.333333333,0,0,0,0,1.5,0,4.75,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,9.75,0,0,3.75,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Slope,Marine reserve,Salamon.E2_Forereef slope,4.084852788,1075.768745,105.4686082,41.31044409,1740.616203,187.2686017,8,-5.348933333,72.26778333,2.375,16144.31938,70,595.25,491.5,18,1.253904293,2.0247758,0.670506199,0.220946674,0.585529709,0.053666715,0.470933792,0.247695903,0.489520793,171.1438799,29.86649361,0.313788682,0.687699414,93.75535815,46,17,13.5625,16.75,9.625,6.0625,0,0,0,8.25,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,1,0,0,0,0,0,0,1.25,0,2,1,0,0,0,0,0,1.333333333,0,0,0,0,0,0,1,0,0,1,0,4.5,0,0,1,13,1,0,7.75,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Slope,Marine reserve,Salamon.E3_Forereef slope,11.25651989,1299.267428,1254.665694,1572.616446,405.2687359,122.0806538,8,-5.335383333,72.27896667,2,1811.644955,63,703,657,10,1.180542758,2.438715185,0.622438457,0.204526447,0.778866532,0.046480469,0.276814276,0.57506507,0.486192355,357.0473746,38.71611967,0.096555557,0.903444443,43.88250157,58,10,38.25,12.75,2.6875,4.3125,0,0,0,9.75,0,28.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,10.5,0,0,1.333333333,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Slope,Marine reserve,Salamon.E4_Forereef slope,16.69191301,1334.312966,564.9135515,5689.755327,1445.406604,1990.372623,8,-5.353766667,72.24411667,3.5,10571.59294,77,1138.25,897.75,6,1.125895625,0.723534896,0.799735642,0.152348171,0.596774584,0.029910116,0.701078333,0.188190208,0.27945519,146.0694498,38.2190352,0.130389662,0.869610338,44.9770509,16.5,6,5.25,3.375,2.0625,5.8125,0,0,0,4.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,0,3,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Slope,Marine reserve,Salamon.Isle le Anglaise (S1)_Forereef slope,19.67075048,293.4313104,70.0407568,111.4385922,1030.084964,484.8952983,8,-5.313383333,72.22751667,3.25,1442.808386,63,510,448,13,1.117810172,2.229772632,0.71587966,0.149925076,0.942362216,0.033857663,0.066799932,0.763124936,0.578924287,470.2195835,38.32426248,0.045528477,0.954471523,63.67102358,73.25,13,57,10.5625,1.3125,4.375,0,0,0,2.5,0,54.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.666666667,2.25,0,1,0,1,0,0,0,0,0,0,0,1.333333333,0,1.333333333,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1.666666667,0,0,0,5.5,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Slope,Marine reserve,Salamon.S2_Forereef slope,38.77398808,710.7864755,98.4134006,118.9288472,480.5107794,41.93438785,8,-5.331016667,72.21913333,3.5,1411.522335,61,417.5,381.5,11,1.104029508,1.76788494,0.543629838,0.104890953,0.929580109,0.022829452,0.099367568,0.859875957,0.496917924,519.5962565,42.69506139,0.030795671,0.969204329,12.08510795,71,11,63.5625,4.3125,0.9375,2.1875,0,0,0,5.5,0,58,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2010,Africa.India,Chagos,Salamon,Slope,Marine reserve,Salamon.S3_Forereef slope,13.95741841,230.0901882,37.60931436,114.4276494,1622.929985,1792.510589,8,-5.339466667,72.21378333,3.25,2688.830679,55,643.75,527.5,14,1.202759472,2.179639739,0.789697186,0.205128512,0.876902971,0.047330094,0.201064815,0.568966503,0.548167211,362.5241844,35.31896932,0.072486785,0.930290993,87.73138591,45,13,26.5,9.375,3.5625,5.5625,0,0,0,3,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,1,0,2.666666667,0,0,0,0,0,0,1,1,0,1,0,4.25,0,0,1,4.25,0,0,1.5,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Dhaandhoo,Slope,Fished,Dhaandhoo,16.23259026,140.7273144,96.70058736,235.7984493,54.34957048,85.96407523,8,0.627483333,73.46343333,3.125,542.1076212,69,495,445,19,1.176956726,2.311012473,0.720952808,0.218634027,0.736604445,0.050558358,0.469494037,0.407734891,0.450694044,270.6432552,40.8353835,0.098503241,0.902612831,77.79698092,56,17,29.5,9.8125,3.375,13.3125,0,0,0,15.75,0,13.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.666666667,1,1,2,1,1.5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,3.25,1,0,0,0,0,0,2.666666667,0,0,1,0,8.5,0,0,1,4,0,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Gemanafushi,Slope,Fished,Gemanafushi,9.691236506,187.1102363,45.12286661,60.45969315,13.94337994,161.1936514,8,0.45075,73.57315,2,366.508453,69,665.5,644,16,1.236656433,2.228226764,0.735642099,0.21067634,0.616261081,0.049320988,0.640689857,0.278309791,0.383105341,212.5049199,36.55142905,0.132470827,0.890610555,52.62083618,41.5,15,15,5.9375,6.3125,14.25,0,0,0,12.75,0,2.25,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,1,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,1.666666667,2,0,0,0,0,1,0,2.333333333,0,0,0,0,0,0,3,0,0,0,0,8.25,0,0,5,3,1.25,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Kodey,Slope,Fished,Kodey,24.4786368,247.4292474,56.64076038,42.85314967,24.79165343,87.54298112,8,0.4967,73.5573,2.125,384.9968108,58,547.5,533.5,16,1.15084631,2.073009726,0.740243704,0.207417087,0.693142979,0.046477346,0.503058839,0.337329858,0.416430188,237.30032,35.52187132,0.084252215,0.915701489,49.90555395,46.25,16,18.25,7.875,3.5625,16.5625,0,0,0,8.5,1,9.5,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,1,1,2.75,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2.5,0,0,0,0,0,0,2.5,0,0,1,0,13.25,0,0,0,2.5,1.333333333,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Kooddoo,Slope,Fished,Kooddoo,10.47014575,248.2483569,35.14878036,33.65743917,20.73912609,58.72228532,8,0.73005,73.44051667,2.25,320.5965615,59,365.25,354.25,11,1.129618156,1.651011105,0.642455936,0.191444515,0.696914654,0.042085207,0.618641641,0.316166352,0.31081195,223.5290037,39.38983254,0.103318746,0.896518161,40.71871092,49.5,11,20.75,6.5,6.0625,16.1875,0,0,0,11.5,1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,1.333333333,0,0,0,0,18.25,0,0,0,4.25,1.5,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Kuredhdhoo,Slope,Fished,Kuredhdhoo,17.17293705,333.4344994,33.30347208,74.37808932,43.80533676,150.3304758,8,0.658366667,73.44403333,2.375,531.9573638,68,697.25,669.75,15,1.209410814,2.085525403,0.6847888,0.223100858,0.733389664,0.052492172,0.413892831,0.385008826,0.499143928,271.3995515,35.60204538,0.102618656,0.897086887,69.51072072,51,15,24.25,11.1875,2.75,12.8125,0,0,0,10.5,1.5,12.25,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,1.666666667,1,2,0,1.5,0,0,0,0,0,0,1,0,0,1.5,1,0,0,0,0,1,0,3.5,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,5.75,1,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Maamendhoo,Slope,Fished,Maamendhoo,15.83082778,252.506983,35.4699747,56.22130842,95.94955823,129.0497952,8,0.716783333,73.44513333,2.375,477.6961438,56,619,589.5,18,1.212969325,1.973524887,0.709935606,0.205101493,0.692486884,0.045910596,0.508798658,0.231647007,0.465411965,198.3137856,29.84024798,0.121724285,0.902435696,143.1128897,43,16,12,13.0625,6.75,11.1875,0,0,0,7,0,4.75,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.25,1,1.75,0,1,1.333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.25,1,0,0,0,0,0,1.5,0,0,0,0,10,0,0,4.25,5,1,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Maarehaa,Slope,Fished,Maarehaa,8.837872667,351.2551406,435.8908811,277.9657342,102.423577,74.17783651,8,0.464966667,73.56936667,2.375,1155.530016,68,514.5,466.5,15,1.215717675,2.18217453,0.696594037,0.203443988,0.735892802,0.043616926,0.444861666,0.41929145,0.423982559,286.6249306,36.89136734,0.078814055,0.921185945,50.10868899,48.25,15,22,5.8125,4.1875,16.25,0,0,0,6.5,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2.25,0,0,0,0,0,0,3,0,0,1,0,13.75,0,0,0,2.75,1,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Mahadhdhoo,Slope,Fished,Mahadhdhoo,15.10449909,137.7098796,28.54846268,54.11611812,74.78271722,281.9338719,8,0.5942,73.50953333,2.375,493.9313263,71,674,661,15,1.222838804,2.04796937,0.718650359,0.216068325,0.723177027,0.049762955,0.447586823,0.327336226,0.491881266,239.8259918,34.1906925,0.098703501,0.902666654,66.7879305,37,14,12.75,7.0625,3.3125,13.875,0,0,0,5.75,1,6.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,0,3,0,0,1,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,3.25,0,0,0,0,0,0,2.75,0,0,1,0,9.25,0,0,1,2.25,1,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Nilandhoo,Slope,Fished,Nilandhoo,15.96608622,233.6041898,21.89582049,182.9137999,168.6688494,216.0059176,8,0.63665,73.45341667,2.75,665.5057434,75,921.25,875.25,20,1.207858431,2.099801038,0.771581706,0.212833559,0.771915748,0.048311008,0.455178614,0.299613145,0.505675541,237.8835446,32.70788838,0.106171285,0.907134756,107.0946369,53.75,19,19.5,14.5625,5.3125,14.375,0,0,0,11,1.333333333,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,0,2.666666667,1.5,2,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3.25,0,0,0,0,0,0,3,0,0,1.333333333,0,9.25,0,0,3,6,1,0,0,1,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Vilingi,Slope,Fished,Vilingi,10.64547522,117.7430129,69.9707545,46.48946267,92.0151845,41.43910725,8,0.751683333,73.4409,2,333.7168426,59,350,336.5,13,1.126314541,1.917086906,0.672912689,0.203531407,0.745637238,0.043957619,0.495881071,0.418914229,0.368681105,275.845123,40.64196691,0.082638796,0.917361204,36.0752548,48.75,13,25.25,5.75,4.6875,13.0625,0,0,0,10.75,0,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1.5,0,0,0,0,0,1,0,0,1,1.5,0,0,0,0,0,0,2,0,0,0,0,0,0,1.5,0,0,1,0,12.75,0,0,0,4.333333333,1,0,0,0,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2013,Africa.India,Maldives,Vodamulaa,Slope,Fished,Vodamulaa,18.49978366,171.3494567,56.00526519,77.96173119,80.25405621,124.628041,8,0.606483333,73.49196667,3,433.4514468,68,513.25,484.75,19,1.198268966,2.264447517,0.727215449,0.220154893,0.764163486,0.051685994,0.4378384,0.350908304,0.5050026,250.2597316,36.78281521,0.114001513,0.889674957,90.86472892,44,18,18,7.875,4.0625,14.0625,0,0,0,9,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.666666667,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,4.666666667,0,0,0,0,0,0,2.25,0,0,1,0,8.25,0,0,2,3,2,0,0,1,0,0,0,PointInterceptTransect_50m,BeltTransects_250m2
Graham,2011,Africa.India,Seychelles,Cousin,Slope,Marine reserve,Cousin_carbonate,0,524.5274098,151.9514176,45.97657562,84.97815141,0,4.5,-4.332921,55.658746,3.0625,447.5629877,72,188.9964949,158.1399243,2,1,NA,NA,0,NA,0,0.178571429,0.375,0.875,107.155,19.08375,0,1,355,1.5,2,0.2,0.7,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Cousin,Slope,Marine reserve,Cousin_Granite,0,529.2245617,109.4559273,17.62514521,90.2543417,1.30047128,4.9,-4.328438,55.66162,3,503.9754334,76,166.2600745,128.9073838,6,1.215077402,0.026326266,0.987249064,0.12137517,0.667127694,0.017571794,0.275238095,0.203809524,0.785714286,292.1976667,17.76202401,0.110363248,0.910149573,94.470625,4,6,0,1.666666667,0.458333333,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Cousin,Slope,Marine reserve,Cousin_patch_reefs,5.007336729,862.2826359,170.2234015,72.5709508,79.79426621,1.30047128,6.2,-4.332388,55.666324,3.125,612.252451,69,231.2212757,177.4252809,7,1.044347064,0.400094837,0.895776538,0.10456519,0.739111489,0.018643333,0.587678571,0.249672619,0.444077381,125.4714354,30.53822221,0.076428953,0.928378739,111.8964906,5.25,7,0.8,1.466666667,0.958333333,2.025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,1,0,0,0,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Mahe,Slope,Fished,Mahe E_carbonate,0,216.1373835,49.90705285,7.949388583,0,0,6.2,-4.710589,55.52704,2.8125,296.1023006,67,123.2232786,100.0808507,3,1.000028179,NA,NA,0.030404204,NA,0.005777598,0.93,0.32,0.08,211.6859348,48.92359737,0.060950854,0.939049146,25.11332576,4.8,4,4.75,0.5,0.0625,0.1875,0,0,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Mahe,Slope,Fished,Mahe E_Granite,3.505307028,293.8707854,77.92242483,45.24838102,0,0,9.4,-4.734961,55.528958,2.5625,213.0835523,44,73.28435517,58.87108864,3,1,0.051676853,0.999356361,0.050022426,0.626128481,0.009360993,0.583333333,0.055555556,0.416666667,57.55898148,19.57119444,0.097222222,0.902777778,172.324,3,3,0,1,0.416666667,1.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Mahe,Slope,Fished,Mahe E_patch_reefs,4.399557428,509.057754,81.01878257,23.91498664,0,2.600942561,7.7,-4.703574,55.528198,3.5625,309.6049556,66,115.7121397,93.78773432,13,1.239541527,0.488850082,0.808433404,0.14267854,0.732301556,0.024363244,0.39105573,0.181498125,0.634236002,155.7148436,18.52963016,0.18319487,0.845860263,158.7256886,12.5,14,1.275,5.816666667,1.583333333,1.7,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.875,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.6,0,4,0,0,3,0,0,0,0,0,2,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Mahe,Slope,Marine reserve,Mahe NW_carbonate,8.810755202,399.3962878,237.2599232,42.34345574,66.96649571,10.52111596,5.5,-4.634994,55.376116,3,260.4800138,65,157.5309131,135.4035039,11,1.183273145,0.451112687,0.686960509,0.129192904,0.691573682,0.024138947,0.752230689,0.378117241,0.282339108,268.3069762,44.90273447,0.087184244,0.926109211,29.48405835,19.375,11,13.61666667,3.075,1,1.683333333,0,0,13.5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,3.428571429,0,0,0,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Mahe,Slope,Fished,Mahe NW_Granite,9.396939053,364.0488803,127.8097582,77.3716692,64.94555375,25.49414691,7.3,-4.562673,55.436906,3.1875,255.1453081,65,152.658823,135.2005001,15,1.184596298,0.865099874,0.78623621,0.145354966,0.730633339,0.026500753,0.310872496,0.140755065,0.713737128,134.351841,19.54434344,0.135565468,0.883778596,293.272593,19.625,16,3.116666667,9.45,3.96875,2.839583333,0,1.666666667,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,3.571428571,0,1.5,0,1,0,0,0,1,0,0,0,0,0,2.583333333,0,0,0,0,1.5,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1.833333333,0,4.5,0,0,0,0,1,1,0,2,1.5,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Mahe,Slope,Fished,Mahe NW_patch_reefs,12.10990461,133.3627265,79.28107107,58.48421948,4.010704566,6.077091824,6.2,-4.614482,55.41627,3.3125,123.8214358,46,69.02127634,58.05907363,14,1.242036452,0.442562627,0.719144079,0.141080586,0.740581212,0.024794791,0.589826956,0.225231942,0.444345637,225.1984806,33.15006017,0.185836282,0.853039158,62.43263728,20.5,13,6.125,8.25,4.46875,1.65625,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,0,11.57142857,2,0,0,0,1,0,0,0,5,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Mahe,Slope,Fished,Mahe W_carbonate,4.650360856,734.4739521,127.5186007,132.9602907,64.79660776,24.7158591,5.6,-4.669121,55.400252,3.25,288.5579879,67,152.2528155,127.08035,18,1.239879085,0.795129548,0.695045558,0.146374967,0.793469351,0.030299698,0.317641685,0.138612532,0.712890631,219.7188127,21.62104706,0.173238772,0.863579325,235.5884877,27.125,18,4.275,17.44166667,4.364583333,0.91875,0,0,6.8,0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,1.333333333,1,0,1.333333333,0,1.666666667,4.571428571,0,0,0,0,0,0,0,0,0,0,1.5,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.625,1,0,1,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Mahe,Slope,Fished,Mahe W_Granite,5.272672578,317.5044438,77.29090523,46.21723214,72.52037601,7.283587529,10,-4.659828,55.360993,3.375,263.8471774,66,100.0808507,74.29937394,15,1.229407286,0.694996113,0.721771665,0.158437057,0.893040675,0.029070964,0.365642546,0.148336873,0.660803711,136.8086888,20.13447692,0.068272561,0.94104634,267.7223183,29.25,15,4.525,16.48333333,2.885416667,5.35625,0,1.333333333,4.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,9.625,0,0,0,1,3,0,0,3,0,0,0,0,0,1.666666667,0,0,0,0,1.2,2.2,0,0,0,0,0,0,4,0,0,0,0,0,6.2,0,5.166666667,0,0,0,0,0,0,0,0,1,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Mahe,Slope,Fished,Mahe W_patch_reefs,9.986689349,207.9823426,69.58087811,14.1795628,15.82991446,49.2979506,7.5,-4.684675,55.434722,3.125,297.7088607,66,78.76545653,49.53291596,10,1.176897869,0.338418493,0.655796049,0.142895902,0.834972896,0.02490752,0.691991171,0.311316049,0.340150503,236.2866517,41.02102733,0.124813671,0.897516172,39.05452193,38.375,11,25.75,8.375,3.0625,1.0625,0,0,25.75,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,2,1,0,0,0,2,2.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10.28571429,0,0,0,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Praslin,Slope,Fished,Praslin NE_carbonate,1.969540938,26.03212218,35.38787924,19.22136467,0,0,4.2,-4.315847,55.756687,3.3125,321.1310015,73,99.17410059,69.07541068,2,1.154416204,NA,NA,0,NA,0,0.290476191,0.397619047,0.821428571,494.5,23.99254569,0.115384615,0.91025641,108.375,2,2,0,0.888888889,0.444444444,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Praslin,Slope,Marine reserve,Praslin NE_Granite,10.53603072,456.9864705,183.4440463,119.8700648,16.71826143,15.89767509,5.2,-4.290079,55.707504,3.25,341.0959307,68,83.43454287,50.75093849,17,1.209939191,1.268366913,0.757631643,0.186338423,0.724508954,0.038597607,0.518028088,0.328162936,0.518122134,200.8139389,32.76291192,0.122959632,0.887784113,96.87947621,22.75,18,8.475,6.308333333,3.135416667,4.33125,0,0,7.875,0,0,0,0,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.833333333,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1.5,3,0,0,0,0,0,0,1.333333333,0,0,0,0,0,3.5,0,3.125,0,0,4,0,1.25,0,0,0,1,LineInterceptTransect_10m,PointCounts_154m2
Graham,2011,Africa.India,Seychelles,Praslin,Slope,Marine reserve,Praslin NE_patch_reefs,0,166.9289673,133.5448272,37.67378235,188.9209988,7.244454759,8.5,-4.303653,55.746546,3.5625,255.7712669,63,76.73541899,56.8410511,6,1.13096201,0.086238827,0.832495906,0.065084386,0.527652111,0.008608737,0.382426304,0.065281321,0.656792092,169.0963995,17.91521655,0.285378033,0.771818243,62.37117266,6.625,6,0.4,3.483333333,2.291666667,0.45,0,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,5,0,0,0,0,0,0,0,0,0,LineInterceptTransect_10m,PointCounts_154m2
