"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"4257",2.5470461117103,NA,NA,NA,NA,NA,0.0960452279862444,NA,0.247920979627151,NA,NA,NA,NA,0.0600796871217372,7,1.36535610732209,12.5566441071949,33.630667101971,2.1687144457513e-08
"134",2.57031843456641,0.11839839614342,NA,0.00881054625266808,NA,NA,NA,NA,0.230072783341534,NA,NA,NA,NA,NA,7,1.35572509509853,12.575906131642,33.6499291264181,2.14792778936013e-08
"4377",2.29938761329171,NA,NA,NA,-0.0721452427155878,0.00403637119350955,NA,NA,NA,"+",NA,NA,NA,0.0389736366207093,9,3.75419126598135,12.6092645268608,33.6832875216369,2.11239919518664e-08
"2",2.61080963940772,0.154974056725534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-0.977942207165512,12.6300417177018,33.7040647124779,2.09056792901796e-08
"165",2.54380897525986,NA,NA,0.0568695276565032,NA,NA,0.0941685775618474,NA,0.298529543152598,NA,NA,NA,NA,NA,7,1.31372527733112,12.6599057671768,33.7339287619529,2.05958342339246e-08
"4450",2.38000246900501,0.100040060502943,NA,NA,NA,NA,0.0471088079373538,0.0778069753289152,NA,"+",NA,NA,NA,0.0273864412240345,10,4.97342291699252,12.6722017850626,33.7462247798387,2.04695993052227e-08
"850",2.28794998616115,0.134013048906774,NA,NA,NA,0.036067668358669,NA,-0.059845821097366,NA,"+",0.0192464962916665,NA,NA,NA,10,4.96972641201249,12.6795947950226,33.7536177897987,2.03940730071206e-08
"3425",2.41261907035122,NA,NA,NA,NA,NA,0.113853250792281,0.146689453839319,NA,"+",NA,0.00595746365361419,0.096937971231554,NA,10,4.95895391739336,12.7011397842609,33.775162779037,2.01755570594902e-08
"4426",2.30788642074581,0.11468885478096,NA,NA,-0.0310635157426195,NA,NA,-0.0176122420311925,NA,"+",NA,NA,NA,0.0160787414709195,10,4.94494297091434,12.7291616772189,33.803184671995,1.98948494907541e-08
"1809",2.32051407684215,NA,NA,NA,NA,-0.00523443965348839,NA,NA,NA,"+",0.0669695306797697,-0.0393192699813474,NA,NA,9,3.68724613471908,12.7431547893854,33.8171777841615,1.97561398711811e-08
"1889",2.47569086678917,NA,NA,NA,NA,NA,0.128675746895062,0.211102241675592,NA,"+",0.0926615269495596,0.0260849683409528,NA,NA,10,4.93212162824001,12.7548043625676,33.8288273573437,1.96413990673269e-08
"5381",2.30367755309683,NA,NA,-0.044186511301481,NA,NA,NA,NA,NA,"+",NA,-0.04040364379946,NA,0.0311241215618592,9,3.66352797572242,12.7905911073787,33.8646141021548,1.92930738493094e-08
"97",2.55284231205406,NA,NA,NA,NA,NA,0.115562138296943,0.217838143067695,NA,NA,NA,NA,NA,NA,6,0.0799080129171443,12.7947294287112,33.8687524234872,1.92531946522309e-08
"2354",2.32580746862321,0.0997879480139791,NA,NA,NA,0.0123092010375546,0.0579643817558073,NA,NA,"+",NA,NA,0.0700955736722295,NA,10,4.91121544892876,12.7966167211901,33.8706397159662,1.92350350169829e-08
"3334",2.34602865303365,0.151062787236079,NA,-0.0318546200386772,NA,NA,NA,NA,NA,"+",NA,0.0354884520574587,0.0383488284200935,NA,10,4.90529014921105,12.8084673206255,33.8824903154016,1.91213986666171e-08
"737",2.51366470540667,NA,NA,NA,NA,NA,0.129500958950614,0.158156163612903,0.292558914483145,NA,-0.0492825500146394,NA,NA,NA,8,2.42931422700036,12.8157901506504,33.8898131454265,1.90515153045465e-08
"6418",2.31072285476481,0.133997123176068,NA,NA,NA,0.0116215167482347,NA,NA,NA,"+",NA,NA,0.0744756897396221,-0.0619225066147853,10,4.895379069467,12.8282894801136,33.9023124748897,1.89328210073786e-08
"1826",2.35886371893958,0.127102987786374,NA,NA,NA,NA,0.062325426099899,NA,NA,"+",0.0543431562267922,0.061277431552598,NA,NA,10,4.87869479284863,12.8616580333504,33.9356810281264,1.86195611086123e-08
"2834",2.33069051056475,0.126842969749622,NA,NA,NA,0.00119867857548061,NA,NA,NA,"+",-0.0369331312109498,NA,0.0911713645076309,NA,10,4.87850699432462,12.8620336303984,33.9360566251745,1.86160647108379e-08
"2318",2.3231060725466,0.12373698477579,NA,-0.0351005197337384,-0.0184370354081114,NA,NA,NA,NA,"+",NA,NA,0.0429090405125116,NA,10,4.87426224120091,12.8705231366458,33.9445461314219,1.85372115864258e-08
"5386",2.33838544770555,0.16174801362372,NA,NA,-0.0595580093290324,NA,NA,NA,NA,"+",NA,0.0828359390082433,NA,0.00151471460889271,10,4.85600343525743,12.9070407485328,33.9810637433088,1.82018155210932e-08
"4097",2.57731474403544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151348616115397,5,-1.13231321091257,12.9387837251959,34.012806719972,1.79152060940086e-08
"705",2.51550475538743,NA,NA,NA,NA,NA,NA,0.10319219220418,0.322158029326454,NA,-0.0955541980529246,NA,NA,NA,7,1.16752202223334,12.9523122773724,34.0263352721485,1.77944316302268e-08
"810",2.31596136461234,0.0736598810052327,NA,NA,-0.0460957905430195,NA,0.0604639743428553,NA,NA,"+",0.0650104049541868,NA,NA,NA,10,4.82771113078492,12.9636253574778,34.0376483522539,1.76940608582668e-08
"4898",2.32448809725395,0.0938005726250803,NA,NA,NA,NA,0.0522056691826441,NA,NA,"+",0.0807293381257955,NA,NA,-0.0392702557816488,10,4.81570164085326,12.9876443373411,34.0616673321172,1.74828351080134e-08
"1305",2.28076937689876,NA,NA,NA,-0.0615431388550923,0.0158823293664698,NA,NA,NA,"+",NA,-0.00659525720872783,NA,NA,9,3.5632449225058,12.9911572138119,34.065180208588,1.74521545401151e-08
"4870",2.31603433364807,0.134127962281253,NA,-0.0510545407230845,NA,NA,NA,NA,NA,"+",0.0441088341943639,NA,NA,-0.0437492497118727,10,4.79263702280767,13.0337735734323,34.1077965682084,1.70842148768116e-08
"5382",2.33400003115343,0.169623032998149,NA,-0.0580304507716162,NA,NA,NA,NA,NA,"+",NA,0.0481673153878537,NA,-0.0158271470592819,10,4.7919866998383,13.035074219371,34.1090972141471,1.70731082313085e-08
"1330",2.33662378276828,0.158240105233959,NA,NA,NA,0.0494577175087812,0.0579018928443135,NA,NA,"+",NA,0.0653641418944451,NA,NA,10,4.78758556699718,13.0438764850533,34.1178994798293,1.6998132324458e-08
"1802",2.34365208512334,0.149818905867781,NA,NA,-0.052120570624486,NA,NA,NA,NA,"+",0.0254234242161546,0.0688341376080596,NA,NA,10,4.77376174149619,13.0715241360552,34.1455471308313,1.67647698069723e-08
"2326",2.333500908893,0.125422171865841,NA,-0.0397698214649928,NA,-0.0112309877953241,NA,NA,NA,"+",NA,NA,0.0525340381807729,NA,10,4.76397921000458,13.0910891990385,34.1651121938145,1.66015674858173e-08
"1318",2.34341993785411,0.16174723124344,NA,-0.0447700782478748,NA,NA,0.0326782521239122,NA,NA,"+",NA,0.06503143092886,NA,NA,10,4.75846077015082,13.102126078746,34.1761490735221,1.65102050550644e-08
"146",2.57045088169801,0.112925491633744,NA,NA,NA,-0.0146871364319208,NA,NA,0.238187505338424,NA,NA,NA,NA,NA,7,1.0617314856779,13.1638933504833,34.2379163452594,1.60081031680054e-08
"310",2.30948405350523,0.12411563230034,NA,-0.0023475917424187,NA,0.0518857095126092,0.0471779438570079,NA,NA,"+",NA,NA,NA,NA,10,4.71970695664304,13.1796337057615,34.2536567005376,1.58826110228896e-08
"233",2.52117859978133,NA,NA,NA,-0.0277734379659076,NA,0.135572551632267,0.161029375526313,0.233404626318803,NA,NA,NA,NA,NA,8,2.24625897302025,13.1819006586107,34.2559236533867,1.58646186566226e-08
"881",2.45217348581432,NA,NA,NA,NA,-0.00864564152173374,0.112825825931634,0.182446784302225,NA,"+",0.0969188761797329,NA,NA,NA,10,4.71770745178374,13.1836327154801,34.2576557102562,1.58508853933162e-08
"1",2.58823383834088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-2.3701962972648,13.184837038974,34.2588600337501,1.58413434696562e-08
"673",2.53940045101818,NA,NA,NA,NA,NA,0.0812999086752755,NA,0.319500048677603,NA,-0.0266958227185899,NA,NA,NA,7,1.0462820137931,13.1947922942529,34.268815289029,1.57626870840599e-08
"806",2.33150976467863,0.100364365440055,NA,-0.0273492210707846,NA,NA,0.0459417447410726,NA,NA,"+",0.0527067274091073,NA,NA,NA,10,4.70664198689764,13.2057636452523,34.2797866400284,1.56764548350269e-08
"4321",2.5250800280937,NA,NA,NA,NA,NA,0.13787790514486,0.147255967049977,0.22487518391922,NA,NA,NA,NA,0.0215478079163513,8,2.23373421069002,13.2069501832711,34.2809731780472,1.56671572384568e-08
"4366",2.30603428218392,0.131748958701414,NA,-0.0638404794116381,-0.0266844362046987,NA,NA,NA,NA,"+",NA,NA,NA,-0.004749537416974,10,4.69792402393882,13.22319957117,34.2972225659461,1.55403820828817e-08
"1090",2.5998362738734,0.241889508070487,NA,NA,NA,NA,NA,0.165586586528456,NA,NA,NA,0.0800372617257696,NA,NA,7,1.03175630327186,13.2238437152954,34.2978667100714,1.55353777658879e-08
"1306",2.3342307702276,0.165607923202771,NA,NA,-0.0463461371149398,0.027046214438635,NA,NA,NA,"+",NA,0.0697255490646363,NA,NA,10,4.68487652218843,13.2492945746708,34.3233175694468,1.53389359625529e-08
"4373",2.32131875224832,NA,NA,-0.0403971278152067,NA,-0.0089203626605786,NA,NA,NA,"+",NA,NA,NA,0.0335886749530405,9,3.4072952188351,13.3030566211533,34.3770796159294,1.49321022196145e-08
"5890",2.34312635344818,0.150582117666292,NA,NA,NA,NA,NA,NA,NA,"+",0.0498654107044865,0.0448898142996337,NA,-0.0424394745732941,10,4.6567974456761,13.3054527276954,34.3794757224715,1.49142234776878e-08
"1798",2.34547777245787,0.155789578355459,NA,-0.0473535311603439,NA,NA,NA,NA,NA,"+",0.0187012619455849,0.0402548018319778,NA,NA,10,4.64768176588655,13.3236840872745,34.3977070820506,1.47788879668933e-08
"1302",2.34038348855438,0.167645238713031,NA,-0.0399808692541595,NA,0.0167895686053728,NA,NA,NA,"+",NA,0.0463796560044794,NA,NA,10,4.64668529315087,13.3256770327459,34.399700027522,1.47641685429409e-08
"1301",2.28923867318627,NA,NA,-0.0425202565930696,NA,0.00583091590957515,NA,NA,NA,"+",NA,-0.038038923428899,NA,NA,9,3.39239348257344,13.3328600936767,34.4068830884527,1.47112376901048e-08
"169",2.54528147785328,NA,NA,NA,0.0256644677999044,NA,0.0899835688473927,NA,0.291472914467829,NA,NA,NA,NA,NA,7,0.967374638438145,13.3526070449628,34.4266300397389,1.45667013552644e-08
"2857",2.29566426381139,NA,NA,NA,-0.0664541953816242,NA,0.0853932230787944,NA,NA,"+",0.0374465273309509,NA,0.053878821703132,NA,10,4.63133581745807,13.3563759841315,34.4303989789076,1.4539276698198e-08
"3346",2.35197585826136,0.148573216283395,NA,NA,NA,0.00462504320077963,NA,NA,NA,"+",NA,0.0391503362742643,0.0472689169835573,NA,10,4.60692264372987,13.4052023315879,34.479225326364,1.41886244925326e-08
"782",2.31884259538986,0.123068128966528,NA,-0.0510381876007094,-0.0252136652513209,NA,NA,NA,NA,"+",0.0249542347398667,NA,NA,NA,10,4.60420780060878,13.4106320178301,34.4846550126061,1.41501568433743e-08
"2273",2.51958156135304,NA,NA,NA,NA,NA,0.132122328791822,0.153224040912893,0.256403848106624,NA,NA,NA,-0.0223820785312121,NA,8,2.11726630140612,13.4398860018389,34.513908996615,1.39446889641671e-08
"286",2.30982687980543,0.133983239578683,NA,-0.0492530629172609,-0.0223440912190117,0.0146624415507527,NA,NA,NA,"+",NA,NA,NA,NA,10,4.58590898676513,13.4472296455174,34.5212526402934,1.38935804388088e-08
"4874",2.32041702200482,0.114532898605592,NA,NA,-0.0188584148731779,NA,NA,NA,NA,"+",0.0572219741057792,NA,NA,-0.0373035642728458,10,4.56713628615465,13.4847750467383,34.5587980415144,1.3635193313131e-08
"302",2.30022440465144,0.117537736957442,NA,-0.0568501275594636,-0.0351696306636092,NA,0.0241489055139772,NA,NA,"+",NA,NA,NA,NA,10,4.56518462354003,13.4886783719676,34.5627013667436,1.36086079673501e-08
"2209",2.54153295098178,NA,NA,NA,NA,NA,0.0836038575598015,NA,0.303506149668501,NA,NA,NA,-0.017201154681455,NA,7,0.878271832152535,13.530812657534,34.6048356523101,1.3324912301286e-08
"4098",2.60099464928053,0.139483533113428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13841961298173,6,-0.289885412751147,13.5343162800477,34.6083392748238,1.33015900040156e-08
"314",2.2957647447413,0.1132331469871,NA,NA,-0.0319376717928801,0.0506150028341304,0.051380039862047,NA,NA,"+",NA,NA,NA,NA,10,4.54232092921761,13.5344057606124,34.6084287553885,1.33009949004361e-08
"2330",2.33031310261967,0.117370113013121,NA,NA,-0.01570825247147,0.00149976773363826,NA,NA,NA,"+",NA,NA,0.0573031826414192,NA,10,4.53621469345552,13.5466182321366,34.6206412269127,1.32200233569636e-08
"818",2.32377107956817,0.103555512528141,NA,NA,NA,0.0347617758127051,0.0585640737909389,NA,NA,"+",0.042062091081737,NA,NA,NA,10,4.53149235752305,13.5560629040015,34.6300858987776,1.31577411401556e-08
"4374",2.30766301973936,0.147486962035078,NA,-0.0426479269971614,NA,0.0266946612781732,NA,NA,NA,"+",NA,NA,NA,-0.0236707900124747,10,4.52526459776001,13.5685184235276,34.6425414183037,1.30760525218797e-08
"4162",2.58138744662035,0.173221046837406,NA,NA,NA,NA,NA,0.153958525717589,NA,NA,NA,NA,NA,0.0623847229857093,7,0.857430484824832,13.5724953521894,34.6465183469655,1.30500770920176e-08
"2853",2.32791387710247,NA,NA,0.0520700839547596,NA,NA,0.102201534656867,NA,NA,"+",0.0162211936641326,NA,0.106727661215891,NA,10,4.51028773909997,13.5984721408477,34.6724951356238,1.28816735579182e-08
"2349",2.3014849834754,NA,NA,0.0455456212749186,-0.0560759329076737,NA,0.0960351641599133,NA,NA,"+",NA,NA,0.111239448110697,NA,10,4.50564836151652,13.6077508960146,34.6817738907907,1.28220490276764e-08
"5394",2.3256192850803,0.179786124690768,NA,NA,NA,0.045350515569233,NA,NA,NA,"+",NA,0.0524208924233333,NA,-0.0388584596242829,10,4.50449429481711,13.6100590294134,34.6840820241895,1.28072600632425e-08
"5410",2.35628457510891,0.155358622341521,NA,NA,NA,NA,0.0441946621589022,NA,NA,"+",NA,0.0783167499810057,NA,0.0114865253840189,10,4.50036880457608,13.6183100098955,34.6923330046715,1.27545326747841e-08
"1185",2.54595159146193,NA,NA,NA,NA,NA,0.0924181557989926,NA,0.288240423032618,NA,NA,0.0136317675667509,NA,NA,7,0.78843704968854,13.710482222462,34.7845052172381,1.21800650872621e-08
"1249",2.52281826190163,NA,NA,NA,NA,NA,0.13486650428725,0.153138195028505,0.238324049247118,NA,NA,-0.0039261462481726,NA,NA,8,1.96799187703255,13.7384348505861,34.8124578453621,1.20110167603397e-08
"209",2.53861374875593,NA,NA,NA,NA,-0.0636559156477613,NA,0.101817268078088,0.241093735461496,NA,NA,NA,NA,NA,7,0.761459172416281,13.7644379770065,34.8384609717826,1.18558655563693e-08
"4402",2.30104425917107,0.13043806548295,NA,NA,NA,0.0578345319636059,0.0456430997106372,NA,NA,"+",NA,NA,NA,-0.0187114678602154,10,4.41935833606327,13.7803309469211,34.8543539416972,1.1762026438441e-08
"4882",2.31104564644082,0.138194586919341,NA,NA,NA,0.0342675249339008,NA,NA,NA,"+",0.0403937153276944,NA,NA,-0.0541933498888975,10,4.41328883716614,13.7924699447154,34.8664929394914,1.169085304386e-08
"241",2.5253434881181,NA,NA,NA,NA,-0.0246946315135421,0.12974660938862,0.155088241063889,0.246972496341882,NA,NA,NA,NA,NA,8,1.93579556096159,13.802827482728,34.876850477504,1.16304653184642e-08
"790",2.32826437103137,0.131606754703975,NA,-0.0467263367565314,NA,0.00650396994964121,NA,NA,NA,"+",0.0230201163462252,NA,NA,NA,10,4.39201157338761,13.8350244722724,34.9090474670485,1.14447313631316e-08
"4457",2.36723415891516,NA,NA,NA,-0.0741647931672877,NA,0.0841246710792402,0.101774404320732,NA,"+",NA,NA,NA,0.0657767573407443,10,4.36126680835963,13.8965140023284,34.9705369971044,1.10982197893252e-08
"4390",2.31685456204134,0.128483951723378,NA,-0.0587157463846076,NA,NA,0.019831443045913,NA,NA,"+",NA,NA,NA,0.0028159815447087,10,4.35424475093907,13.9105581171695,34.9845811119456,1.1020560436028e-08
"5393",2.30698163395583,NA,NA,NA,NA,0.0173834952001129,NA,NA,NA,"+",NA,-0.0342409996846426,NA,0.0276028123921018,9,3.10181221171366,13.9140226353962,34.9880456301723,1.1001486495052e-08
"6441",2.28853147450481,NA,NA,NA,-0.0635695552332363,NA,0.08281401165151,NA,NA,"+",NA,NA,0.0881206995166437,-0.00362205993824648,10,4.34970867934013,13.9196302603674,34.9936532551434,1.09706835928176e-08
"202",2.56416084352939,0.162245072214609,NA,NA,0.042814367923297,NA,NA,0.112849501041128,0.174697338034717,NA,NA,NA,NA,NA,8,1.86989298702038,13.9346326306104,35.0086556253865,1.08886983419771e-08
"1385",2.37839873306079,NA,NA,NA,-0.102360162713491,NA,0.100084156096419,0.149841840128696,NA,"+",NA,0.0650180348358641,NA,NA,10,4.33281197002785,13.9534236789919,35.027446673768,1.07868724163362e-08
"6437",2.31624799255998,NA,NA,0.0591674140749211,NA,NA,0.100772124367387,NA,NA,"+",NA,NA,0.134961555476163,-0.0262223995615972,10,4.31899033840864,13.9810669422303,35.0550899370064,1.06388058573721e-08
"6945",2.31295121029729,NA,NA,NA,NA,NA,0.0864812803127791,NA,NA,"+",0.0393927778570185,NA,0.0710901210583912,-0.0257186870030462,10,4.31407211495019,13.9909033891472,35.0649263839233,1.05866102927724e-08
"2242",2.54944205958548,0.144847369091935,NA,NA,NA,NA,NA,0.128302369663586,0.211389785153841,NA,NA,NA,-0.0472745796519421,NA,8,1.83850633245761,13.9974059397359,35.071428934512,1.05522462021074e-08
"4378",2.3047066899783,0.142318863831867,NA,NA,-0.0106397818015646,0.044826109526591,NA,NA,NA,"+",NA,NA,NA,-0.0250461897916273,10,4.30529136165775,14.0084648957321,35.0824878905082,1.04940588101115e-08
"4905",2.29568937744887,NA,NA,NA,-0.0731573928936463,NA,0.0826192459497436,NA,NA,"+",0.0862147679432912,NA,NA,-0.00998249315176485,10,4.28830259690585,14.0424424252359,35.116465420012,1.03172835619378e-08
"177",2.54576491500442,NA,NA,NA,NA,-0.0157056328553805,0.0821801420473878,NA,0.295948896234042,NA,NA,NA,NA,NA,7,0.621352114217757,14.0446520934036,35.1186750881796,1.03058909700269e-08
"2241",2.52405995841516,NA,NA,NA,NA,NA,NA,0.0926147365132087,0.266849320906658,NA,NA,NA,-0.0614310314998842,NA,7,0.6063282393675,14.0746998431041,35.1487228378802,1.01522138573418e-08
"4737",2.53093188122218,NA,NA,NA,NA,NA,NA,NA,0.318429135381583,NA,-0.108768680974776,NA,NA,0.0874356668662128,7,0.602353883187305,14.0826485554645,35.1566715502405,1.01119454170226e-08
"1218",2.57082985444253,0.18237644669657,NA,NA,NA,NA,NA,0.116477045900288,0.159661206660501,NA,NA,0.0453113534188515,NA,NA,8,1.79511026688959,14.084198070872,35.158221065648,1.01041141434723e-08
"3369",2.29046742414556,NA,NA,NA,-0.0712106659046713,NA,0.0869773566234735,NA,NA,"+",NA,0.0121004613339829,0.0850909607370497,NA,10,4.26116824225265,14.0967111345423,35.1707341293184,1.00410947785689e-08
"1810",2.34726524754948,0.160508990942337,NA,NA,NA,0.0273988478468652,NA,NA,NA,"+",0.0127998035638939,0.0461918208086655,NA,NA,10,4.25100914479449,14.1170293294586,35.1910523242347,9.93960272485086e-09
"4394",2.31065739646459,0.0899215023929311,NA,NA,-0.0477091108540129,NA,0.0406943196396616,NA,NA,"+",NA,NA,NA,0.0309149467997285,10,4.23909572679065,14.1408561654663,35.2148791602424,9.8218906515956e-09
"74",2.58613039326062,0.194317806714489,NA,NA,0.0284377348842101,NA,NA,0.177991241676637,NA,NA,NA,NA,NA,NA,7,0.563677649246515,14.160001023346,35.2340240181221,9.72831986562855e-09
"2357",2.32361771136546,NA,NA,0.0615978985059147,NA,0.00909084250903145,0.105389229743187,NA,NA,"+",NA,NA,0.119014815793192,NA,10,4.22799749175745,14.1630526355327,35.2370756303088,9.71348765431639e-09
"1833",2.30021026899435,NA,NA,NA,-0.0889248090439645,NA,0.0910054437844853,NA,NA,"+",0.0795484996755302,0.0261852702590886,NA,NA,10,4.20433650115342,14.2103746167408,35.2843976115169,9.48635460710500e-09
"4290",2.55820769430819,0.151719226956814,NA,NA,NA,NA,NA,0.126162938257525,0.178364411814525,NA,NA,NA,NA,-0.0122573525423559,8,1.67662926034971,14.3211600839517,35.3951830787278,8.97516820142331e-09
"794",2.32330028215564,0.122950823399682,NA,NA,-0.0188774523849469,0.0243959632872938,NA,NA,NA,"+",0.0242480748432419,NA,NA,NA,10,4.12650477883935,14.3660380613689,35.440061056145,8.77601723277118e-09
"70",2.5829670990525,0.191105840372376,NA,-0.0255465748569724,NA,NA,NA,0.183782097115589,NA,NA,NA,NA,NA,NA,7,0.455999649348925,14.3753570231412,35.4493800179173,8.7352206674371e-09
"1217",2.52717851955915,NA,NA,NA,NA,NA,NA,0.10049939655384,0.219223651886674,NA,NA,-0.0519696571718699,NA,NA,7,0.445045044164814,14.3972662335095,35.4712892282855,8.64005199316711e-09
"813",2.30221803717072,NA,NA,0.0112574943371837,-0.0711298821780982,NA,0.0861132344986961,NA,NA,"+",0.0864502171826531,NA,NA,NA,10,4.08915177710907,14.4407440648295,35.5147670596056,8.45425347772257e-09
"2361",2.29720467286285,NA,NA,NA,-0.059907501122444,-0.0166094178531506,0.0827854363765281,NA,NA,"+",NA,NA,0.1020249463099,NA,10,4.05877123616548,14.5015051467167,35.5755281414927,8.20127101363856e-09
"198",2.55871824244621,0.150632415408099,NA,0.00143185578291903,NA,NA,NA,0.12363378741586,0.171721055675675,NA,NA,NA,NA,NA,8,1.57443321370707,14.525552177237,35.5995751720131,8.10325334573955e-09
"3365",2.32502444014592,NA,NA,0.0547486786858534,NA,NA,0.102354305420195,NA,NA,"+",NA,-0.00106561222409734,0.122787144837261,NA,10,4.03796771435714,14.5431121903333,35.6171351851094,8.03241815009112e-09
"2865",2.3258080016645,NA,NA,NA,NA,-0.0177784310546856,0.0883191256498604,NA,NA,"+",0.0236841295921753,NA,0.0896070022073318,NA,10,4.03768549382207,14.5436766314035,35.6176996261796,8.03015155659755e-09
"3873",2.31516105617355,NA,NA,NA,NA,NA,0.0827808707360175,NA,NA,"+",0.0265973385587796,-0.017458809134236,0.0738835245141606,NA,10,4.0256250761289,14.5677974667898,35.6418204615659,7.93388624148289e-09
"2889",2.25928375293388,NA,NA,NA,-0.0638367168355793,NA,NA,-0.0602718648258418,NA,"+",0.00757008656396681,NA,0.0573121007498253,NA,10,3.97239252349628,14.6742625720551,35.7482855668311,7.52258953130172e-09
"197",2.53461065118596,NA,NA,0.0405721080228022,NA,NA,NA,0.0829885785352834,0.222594258514627,NA,NA,NA,NA,NA,7,0.287006974472348,14.7133423728944,35.7873653676705,7.3770256641179e-09
"578",2.58314826910591,0.18101690665673,NA,NA,NA,NA,NA,0.168411731061636,NA,NA,0.0275385273997544,NA,NA,NA,7,0.284841270854201,14.7176737801307,35.7916967749068,7.36106650059279e-09
"210",2.55844732408565,0.137898271673403,NA,NA,NA,-0.0305886075351057,NA,0.129286502269678,0.1864690535313,NA,NA,NA,NA,NA,8,1.47163176151042,14.7311550816303,35.8051780764064,7.31161497713179e-09
"2114",2.58405786478408,0.185199256190974,NA,NA,NA,NA,NA,0.17392035407856,NA,NA,NA,NA,0.0266408860977633,NA,7,0.278068786698569,14.7312187484419,35.805241743218,7.3113822272297e-09
"4289",2.5359699015624,NA,NA,NA,NA,NA,NA,0.0804929386131493,0.210348763834462,NA,NA,NA,NA,0.00946643484347353,7,0.20770702430147,14.8719422732361,35.9459652680122,6.81462188371571e-09
"201",2.53431976978262,NA,NA,NA,-0.011703812395203,NA,NA,0.0867063816883357,0.214280000097611,NA,NA,NA,NA,NA,7,0.18125250211628,14.9248513176065,35.9988743123826,6.63670800705004e-09
"365",2.32297425262231,NA,NA,-0.0259797613502778,-0.0682212540856253,NA,0.0669160406447676,0.0797101366688615,NA,"+",NA,NA,NA,NA,10,3.83030889142961,14.9584298361884,36.0324528309645,6.52621275769146e-09
"2689",2.53438215919757,NA,NA,NA,NA,NA,NA,NA,0.33403717927499,NA,-0.0662906326747959,NA,-0.00123153632476401,NA,7,0.133442447546372,15.0204714267463,36.0944944215224,6.32687228283687e-09
"6473",2.25208666334578,NA,NA,NA,-0.0621270063821144,NA,NA,-0.0631832544983082,NA,"+",NA,NA,0.0686442300052805,-0.0113092638699203,10,3.79346078049788,15.0321260580519,36.1061490528279,6.29011081531519e-09
"377",2.30303949637514,NA,NA,NA,-0.066696752407964,0.0354777256574312,0.0800162455279549,0.0553989651570361,NA,"+",NA,NA,NA,NA,10,3.78775218605472,15.0435432469382,36.1175662417143,6.25430542014357e-09
"3401",2.24625101976985,NA,NA,NA,-0.0418355494606273,NA,NA,-0.0734899749798923,NA,"+",NA,-0.0364568188751221,0.0745839620751643,NA,10,3.78769512881304,15.0436573614215,36.1176803561976,6.25394857690804e-09
"3905",2.26358445590678,NA,NA,NA,NA,NA,NA,-0.0631309693463424,NA,"+",-0.00336373225331197,-0.053997018726082,0.0846130505530438,NA,10,3.78616847265795,15.0467106737317,36.1207336685078,6.24440823208550e-09
"825",2.29645397335175,NA,NA,NA,-0.0712030976377097,0.00842143299025562,0.0859136160013779,NA,NA,"+",0.0781677762824818,NA,NA,NA,10,3.78246972002528,15.0541081789971,36.1281311737731,6.22135437224286e-09
"7457",2.30110775607963,NA,NA,NA,NA,NA,0.0774548427433933,NA,NA,"+",NA,-0.0225443850121584,0.105447865940779,-0.0203325485900198,10,3.77826995438166,15.0625077102843,36.1365307050604,6.19528093138776e-09
"6449",2.31709471848361,NA,NA,NA,NA,-0.0200662213515013,0.0852866217134444,NA,NA,"+",NA,NA,0.117219328334867,-0.0132908366996933,10,3.75229798645508,15.1144516461375,36.1884746409135,6.0364488132397e-09
"6273",2.5376002906407,NA,NA,NA,NA,NA,NA,NA,0.266438784190648,NA,NA,NA,-0.0746647793427768,0.0726238316406926,7,0.0601658025179432,15.1670247168032,36.2410477115793,5.87983887238028e-09
"5473",2.46812088679106,NA,NA,NA,NA,NA,0.108150649552959,0.201750864855562,NA,"+",NA,0.0293001509206827,NA,0.0620468308207758,10,3.72244378919892,15.1741600406498,36.2481830354259,5.85889897057597e-09
"2393",2.30376220258328,NA,NA,NA,-0.0574749759759226,-0.042105272405465,NA,-0.0154616670166564,NA,"+",NA,NA,0.0973770136629946,NA,10,3.69929723862246,15.2204531418027,36.2944761365788,5.72484311962304e-09
"4453",2.42522665333046,NA,NA,-0.0129739446899021,NA,NA,0.0892942780836629,0.153812182291886,NA,"+",NA,NA,NA,0.0590994030408333,10,3.69453841955486,15.2299707799379,36.303993774714,5.69766434774692e-09
"4193",2.55351691031572,NA,NA,NA,NA,NA,0.134533449210735,0.170985830833006,NA,NA,NA,NA,NA,0.11868560709227,7,0.0242931396633423,15.2387700425124,36.3127930372885,5.67265178878366e-09
"821",2.32524671879174,NA,NA,0.048412845772108,NA,0.0351688027500247,0.102516423101904,NA,NA,"+",0.0848921502091607,NA,NA,NA,10,3.68079782332103,15.2574519724056,36.3314749671816,5.61991045821927e-09
