"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"1068",1.83985995509703,0.110839390139043,0.402539744043729,NA,-0.0470732027744683,NA,-0.088926374281376,NA,NA,NA,NA,-0.0873967210845732,NA,NA,NA,11,-41.7973559633131,107.415401581799,30.8320296561346,7.01972748206135e-08
"1188",1.84063604797415,0.130488325890739,0.39666606813729,NA,NA,NA,-0.0881272156456509,NA,-0.00619666559564835,NA,NA,-0.0891296999092906,NA,NA,NA,11,-41.8141211807977,107.448932016768,30.8655600911037,6.90302126030001e-08
"933",1.64568727175632,NA,NA,-0.0451189740495976,NA,NA,0.061865244574462,NA,-0.0290803086060462,"+","+",NA,NA,NA,NA,12,-40.6430037841334,107.452674234933,30.8693023092694,6.89011703089605e-08
"4418",1.69665346025685,0.205084839172277,NA,NA,NA,NA,NA,-0.0445276433844208,NA,"+",NA,NA,NA,0.00965907713674038,NA,11,-41.8168077909713,107.454305237115,30.8709333114511,6.88450042342751e-08
"338",1.69193766025729,0.214408475200009,NA,NA,NA,0.027831262777864,NA,-0.056489503546413,NA,"+",NA,NA,NA,NA,NA,11,-41.8335530150775,107.487795685327,30.9044237596635,6.77017777154211e-08
"2375",1.73984979625011,NA,0.240739846258585,-0.0465912298280845,NA,NA,NA,-0.0131689410196838,NA,"+",NA,NA,-0.100699488121393,NA,NA,12,-40.6624742094046,107.491615085476,30.9082431598118,6.75726109995951e-08
"8514",1.69567517685754,0.207270921932996,NA,NA,NA,NA,NA,-0.0400449802692655,NA,"+",NA,NA,NA,NA,-0.00404901605002352,11,-41.8442112004047,107.509112055982,30.9257401303178,6.6984031352894e-08
"9252",1.83706147064137,0.128466694725798,0.388553060138642,NA,NA,NA,-0.0832186408641715,NA,NA,NA,NA,-0.108144620265738,NA,NA,0.0348109585689173,11,-41.8466459638785,107.513981582929,30.9306096572655,6.68211394621077e-08
"3339",1.75280471542947,NA,0.276168324000068,NA,-0.0763203049214901,NA,NA,NA,NA,"+",NA,-0.04906324560826,-0.0473840885128682,NA,NA,12,-40.6749792103037,107.516625087274,30.9332531616102,6.67328768193853e-08
"335",1.77903049521874,NA,0.264000931849357,-0.000397544240677396,-0.0927531247359667,NA,NA,-0.0144825160584027,NA,"+",NA,NA,NA,NA,NA,12,-40.6757550170888,107.518176700844,30.9348047751804,6.66811250780313e-08
"1286",1.72884699026427,0.207478920478914,NA,-0.0704714494813569,NA,NA,NA,NA,NA,"+",NA,-0.0429982608143359,NA,NA,NA,11,-41.8543457912261,107.529381237625,30.9460093119607,6.63086039746967e-08
"13323",1.82996999383121,NA,0.389610942315637,NA,-0.101208071429429,NA,NA,NA,NA,NA,NA,-0.0693569376132262,NA,-0.0297425919548086,0.0959342531708615,11,-41.8571308854638,107.5349514261,30.951579500436,6.6124185194908e-08
"4913",1.64625355129607,NA,NA,NA,NA,0.0241068301569155,0.0841561446737574,NA,NA,"+","+",NA,NA,0.0440232036455018,NA,12,-40.6861933049626,107.539053276592,30.9556813509279,6.59887084079933e-08
"2837",1.62423919622007,NA,NA,-0.0947305103544843,NA,-0.0267057367847118,NA,NA,NA,"+","+",NA,-0.0755804376682141,NA,NA,12,-40.6930508641692,107.552768395005,30.9693964693411,6.55377349888727e-08
"363",1.78339552124549,NA,0.258509076765125,NA,-0.0891159329143919,NA,0.0121707865823205,-0.00450669752122765,NA,"+",NA,NA,NA,NA,NA,12,-40.6955939118498,107.557854490366,30.9744825647023,6.53712811436558e-08
"270",1.73850976555323,0.183598038579771,NA,-0.0604705219069341,-0.0400490230959899,NA,NA,NA,NA,"+",NA,NA,NA,NA,NA,11,-41.8691400394935,107.558969734159,30.9755978084954,6.53348388473416e-08
"2443",1.75775658971609,NA,0.263461517106508,NA,-0.0789158349331027,NA,NA,NA,-0.0398760841405304,"+",NA,NA,-0.0627865211627261,NA,NA,12,-40.6985439609394,107.563754588545,30.9803826628814,6.51787168319753e-08
"3108",1.84506316428915,0.143520576500778,0.396455893456034,NA,NA,NA,-0.0886300396597091,NA,NA,NA,NA,-0.103742977215329,0.0245371825519945,NA,NA,11,-41.874176173311,107.569042001794,30.9856700761305,6.50066309989648e-08
"853",1.66289822589184,NA,NA,-0.0709810775343288,NA,-0.0144997669386105,NA,0.0359720998382853,NA,"+","+",NA,NA,NA,NA,12,-40.7088573930002,107.584381452667,31.001009527003,6.45099551062613e-08
"3009",1.63706021467538,NA,NA,NA,NA,NA,NA,0.0726804952364306,-0.0277875063833423,"+","+",NA,-0.0461700959001249,NA,NA,12,-40.7151583622037,107.596983391074,31.0136114654102,6.4104757774369e-08
"4199",1.82181644059349,NA,0.325681219965307,-0.00988242735269589,NA,NA,0.0222608192412165,0.144083226579655,NA,NA,NA,NA,NA,-0.0685980863107046,NA,11,-41.8924376552529,107.605564965678,31.0221930400143,6.38302871623197e-08
"12387",1.82113361537494,NA,0.319387685956483,NA,NA,NA,0.0288431936159614,0.144986064740209,NA,NA,NA,NA,NA,-0.0672244588391232,0.0162097756667352,11,-41.896313315858,107.613316286888,31.0299443612245,6.35833814034726e-08
"2324",1.74979852384201,0.109134558231629,0.202721228980599,NA,NA,0.0088552969077908,NA,NA,NA,"+",NA,NA,-0.045550281183282,NA,NA,12,-40.724808157241,107.616282981149,31.0329110554846,6.34891350944256e-08
"3873",1.63155002879554,NA,NA,NA,NA,NA,0.0653444129602284,NA,NA,"+","+",0.0442922476593025,-0.0463754111389001,NA,NA,12,-40.7279206121938,107.622507891054,31.0391359653903,6.32918352242058e-08
"821",1.64664245667003,NA,NA,-0.0310978885074504,NA,0.0164920988961731,0.0745266941197408,NA,NA,"+","+",NA,NA,NA,NA,12,-40.7379056285523,107.642477923771,31.0591059981073,6.26630098544447e-08
"294",1.74108387446823,0.221972534810733,NA,-0.0805716623656402,NA,NA,-0.038566522646986,NA,NA,"+",NA,NA,NA,NA,NA,11,-41.9141513174487,107.64899229007,31.0656203644058,6.24592369975803e-08
"2499",1.74681315793642,NA,0.26839062423444,NA,NA,NA,NA,0.00622922193993268,-0.0324925194562716,"+",NA,NA,-0.0875296271716142,NA,NA,12,-40.7470966366557,107.660859939978,31.077488014314,6.20897122503072e-08
"9228",1.83703104163095,0.0481988549154245,0.369470286834487,NA,-0.0794499275961129,NA,NA,NA,NA,NA,NA,-0.0907985620303021,NA,NA,0.0872803904256717,11,-41.9223085756573,107.665306806487,31.0819348808231,6.19518132807132e-08
"390",1.74116445475512,0.202067830476288,NA,-0.0675846473208616,NA,NA,NA,NA,-0.023367226498717,"+",NA,NA,NA,NA,NA,11,-41.9234720493529,107.667633753878,31.0842618282142,6.18797758904996e-08
"8456",1.77709168150846,0.127706683321841,0.195321114179103,-0.0242297401767072,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,-0.0192334094972802,12,-40.7552147539365,107.67709617454,31.0937242488756,6.15877011339215e-08
"14081",1.64636668495612,NA,NA,NA,NA,NA,NA,NA,NA,"+","+",-0.018371589570601,NA,0.0794459926818577,-0.0211981127823068,12,-40.7612341649247,107.689134996516,31.105763070852,6.12180929766901e-08
"1419",1.77485312158635,NA,0.290757555894079,NA,-0.0877655858402651,NA,NA,NA,-0.00359793278020299,"+",NA,-0.0635837444148838,NA,NA,NA,12,-40.7636358248863,107.693938316439,31.1105663907753,6.10712443446835e-08
"4211",1.82393400741337,NA,0.319674300307459,NA,NA,-0.0196488180235481,0.0237582210058991,0.149110271726287,NA,NA,NA,NA,NA,-0.0546805302432481,NA,11,-41.9368923337151,107.694474322603,31.1111023969386,6.10548792560465e-08
"1829",1.64962667854859,NA,NA,-0.0420545439341047,NA,NA,0.0627019820049227,NA,NA,"+","+",0.016611304565069,NA,NA,NA,12,-40.7713147394993,107.709296145665,31.1259242200013,6.06040794293565e-08
"5443",1.79215896300202,NA,0.303515725342698,NA,NA,NA,NA,0.0320396741662072,NA,"+",NA,-0.102366570692055,NA,0.0272248439496661,NA,12,-40.7726198726466,107.71190641196,31.1285344862958,6.05250346296495e-08
"4689",1.7139818585664,NA,NA,NA,NA,-0.011090442226424,NA,0.290843560286711,NA,NA,"+",NA,NA,0.0387658342934213,NA,10,-43.1082403634581,107.723330041985,31.1399581163208,6.01803122606316e-08
"721",1.71756208861566,NA,NA,NA,NA,0.0067456430766628,NA,0.315289699580213,-0.0421005563145432,NA,"+",NA,NA,NA,NA,10,-43.108941536711,107.72473238849,31.1413604628265,6.01381302255119e-08
"8997",1.64864082357656,NA,NA,-0.0449992482243559,NA,NA,0.0644010648314502,NA,NA,"+","+",NA,NA,NA,0.0119826369337515,12,-40.7797148816669,107.72609643,31.1427245043364,6.00971287560479e-08
"12371",1.82122146164221,NA,0.332224674151394,NA,NA,-0.0223839697125594,NA,0.138540319983984,NA,NA,NA,NA,NA,-0.0600465313364396,0.00674285678504196,11,-41.9730650451657,107.766819745504,31.1834478198398,5.88858255094735e-08
"4358",1.73416030100498,0.203245915028063,NA,-0.0757693032727246,NA,NA,NA,NA,NA,"+",NA,NA,NA,-0.0224158812115182,NA,11,-41.9883979095218,107.797485474216,31.2141135485519,5.79898238244455e-08
"13061",1.65921968978908,NA,NA,-0.0440447698150561,NA,NA,NA,NA,NA,"+","+",NA,NA,0.0395604050557756,-0.00486679684961855,12,-40.822385951619,107.811438569905,31.2280666442406,5.75866630146151e-08
"6929",1.61839010640584,NA,NA,NA,NA,0.0012479447479336,NA,NA,NA,"+","+",NA,-0.0778893517522034,0.0851973336318399,NA,12,-40.834957091664,107.836580849995,31.2532089243307,5.68672643141088e-08
"9153",1.65815043070542,NA,NA,NA,NA,NA,NA,0.0687515525476947,-0.0477734505921154,"+","+",NA,NA,NA,0.0239592261480501,12,-40.8383599436705,107.843386554008,31.2600146283436,5.66740823009464e-08
"9355",1.83076152969118,NA,0.387123935429268,NA,-0.0997481267566036,NA,NA,NA,-0.00622671727404907,NA,NA,-0.0897950091993883,NA,NA,0.0964105731107196,11,-42.0124408431541,107.845571341481,31.2621994158167,5.66122056913798e-08
"9093",1.65778499966548,NA,NA,-0.0658699977831847,NA,NA,NA,NA,-0.0436238274696334,"+","+",NA,NA,NA,0.0335627788714654,12,-40.8422819276531,107.851230521973,31.2678585963089,5.6452242767839e-08
