"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"7937",0.993307286168476,NA,NA,NA,NA,NA,NA,NA,NA,"+","+",-0.478896748508317,0.112581295523504,0.504194224778411,NA,12,-179.63375065252,385.434167971707,7.45215660169237,0.0017796558471552
"4681",1.38887810742926,NA,NA,NA,-0.0888161977963009,NA,NA,0.659075652224073,NA,NA,"+",NA,NA,0.174544512956273,NA,10,-181.977297000533,385.461443316134,7.47943194611946,0.00175555022991995
"611",1.34954248296995,NA,0.230253469079699,NA,NA,NA,0.043564653099387,0.633902903814959,NA,NA,"+",NA,NA,NA,NA,10,-181.977828371732,385.462506058533,7.48049468851787,0.00175461762888962
"12867",1.38138833791044,NA,0.200836680999751,NA,NA,NA,NA,0.609521221649317,NA,NA,"+",NA,NA,0.232422373194114,-0.251872882862873,11,-180.827906204523,385.476502064218,7.49449069420302,0.00174238167329597
"599",1.34468262013686,NA,0.152668373949011,-0.239100674961163,NA,0.084682655978858,NA,0.568100593755181,NA,NA,"+",NA,NA,NA,NA,11,-180.829125457745,385.478940570662,7.4969292006474,0.00174025856339383
"851",1.28641004752396,NA,0.323963658164493,NA,NA,0.126128548401354,NA,0.667282570923267,NA,"+","+",NA,NA,NA,NA,12,-179.661597934831,385.489862536329,7.50785116631442,0.00173078094336711
"2885",1.38372205088237,NA,NA,-0.246401881053568,NA,NA,NA,0.717328237293597,NA,"+","+",NA,0.15281262947155,NA,NA,12,-179.66183066871,385.490328004087,7.50831663407263,0.00173037817887458
"6017",0.966508539528716,NA,NA,NA,NA,NA,NA,NA,-0.0882864178508987,"+","+",-0.433310179081178,NA,0.542596030474059,NA,12,-179.67067194417,385.508010555008,7.52599918499294,0.00171514686010421
"2821",1.06369273676213,NA,NA,-0.261113991265752,NA,NA,NA,NA,NA,"+","+",NA,0.16677341113379,NA,NA,11,-180.859080896327,385.538851447826,7.55684007781167,0.00168890140822965
"899",0.954134686046356,NA,0.401398287463448,NA,NA,NA,NA,NA,-0.140037926242839,"+","+",NA,NA,NA,NA,11,-180.863731474828,385.548152604828,7.56614123481359,0.00168106527504979
"14913",1.43603927584841,NA,NA,NA,NA,NA,NA,0.626713271697303,NA,NA,"+",NA,0.183177955666145,0.226672194107954,-0.253749511867447,11,-180.876862049508,385.574413754189,7.59240238417397,0.00165913620761092
"601",1.37591772184711,NA,NA,NA,-0.0747622462917924,0.173754733299484,NA,0.695530678903524,NA,NA,"+",NA,NA,NA,NA,10,-182.0473238045,385.601496924068,7.61948555405377,0.00163682031104598
"5185",1.586516576016,NA,NA,NA,NA,NA,NA,0.672029123237091,NA,NA,NA,-0.442432028193171,NA,0.584624863004549,NA,9,-183.2000847551,385.624659306118,7.64264793610323,0.00161797332825679
"4679",1.3495462938873,NA,0.117633953810822,-0.259750537646802,NA,NA,NA,0.573799042021456,NA,NA,"+",NA,NA,0.0590161656818548,NA,11,-180.909640976735,385.639971608643,7.65796023862845,0.0016056331790195
"8963",0.95320028093712,NA,0.391498096926498,NA,NA,NA,NA,NA,NA,"+","+",NA,NA,NA,-0.132615381425323,11,-180.911571943518,385.643833542208,7.66182217219307,0.00160253574616864
"9027",1.28442613075826,NA,0.363653212905581,NA,NA,NA,NA,0.717003542654033,NA,"+","+",NA,NA,NA,-0.11489449870821,12,-179.740501586893,385.647669840454,7.66565847043881,0.00159946478985042
"9025",1.31645868223047,NA,NA,NA,NA,NA,NA,0.824651530047712,NA,"+","+",NA,NA,NA,-0.0699804790186441,11,-180.919491493756,385.659672642685,7.67766127267009,0.00158989450635545
